Unnamed: 0,datetime,datetimeEpoch,tempmax,humidity,windspeed,cloudcover,description
632.0,2011-09-25,1316889000.0,34.1,77.2,18.4,33.3,Partly cloudy throughout the day.
633.0,2011-09-26,1316975400.0,35.1,70.9,18.4,21.3,Partly cloudy throughout the day.
634.0,2011-09-27,1317061800.0,36.1,73.3,16.6,24.4,Partly cloudy throughout the day.
635.0,2011-09-28,1317148200.0,36.1,75.1,18.4,35.7,Partly cloudy throughout the day with late afternoon rain.
636.0,2011-09-29,1317234600.0,32.1,80.9,13.7,53.5,Partly cloudy throughout the day with afternoon rain.
637.0,2011-09-30,1317321000.0,35.1,78.8,14.8,47.5,Partly cloudy throughout the day with afternoon rain.
638.0,2011-10-01,1317407400.0,35.1,72.2,18.4,25.7,Partly cloudy throughout the day.
639.0,2011-10-02,1317493800.0,36.1,72.7,16.6,60.7,Partly cloudy throughout the day.
640.0,2011-10-03,1317580200.0,33.1,74.8,16.6,77.1,Partly cloudy throughout the day with early morning rain.
641.0,2011-10-04,1317666600.0,32.1,74.3,22.3,78.0,Partly cloudy throughout the day.
642.0,2011-10-05,1317753000.0,34.1,73.2,20.5,58.8,Partly cloudy throughout the day.
643.0,2011-10-06,1317839400.0,33.1,77.8,16.6,59.3,Partly cloudy throughout the day with morning rain.
644.0,2011-10-07,1317925800.0,33.1,74.5,18.4,41.5,Partly cloudy throughout the day with morning rain.
645.0,2011-10-08,1318012200.0,35.1,79.8,37.1,47.9,Partly cloudy throughout the day with late afternoon rain.
646.0,2011-10-09,1318098600.0,35.1,74.6,22.3,45.5,Partly cloudy throughout the day with morning rain.
647.0,2011-10-10,1318185000.0,33.1,77.0,18.4,29.2,Partly cloudy throughout the day with early morning rain.
648.0,2011-10-11,1318271400.0,31.1,83.7,22.3,77.1,Partly cloudy throughout the day with afternoon rain.
649.0,2011-10-12,1318357800.0,32.1,83.5,22.3,60.6,Partly cloudy throughout the day with rain in the morning and afternoon.
650.0,2011-10-13,1318444200.0,32.1,80.3,16.6,51.5,Partly cloudy throughout the day with early morning rain.
651.0,2011-10-14,1318530600.0,30.1,86.2,13.0,66.0,Partly cloudy throughout the day with late afternoon rain.
652.0,2011-10-15,1318617000.0,31.1,82.2,14.8,46.0,Partly cloudy throughout the day with early morning rain.
653.0,2011-10-16,1318703400.0,32.1,81.1,14.8,41.0,Partly cloudy throughout the day.
654.0,2011-10-17,1318789800.0,32.1,81.5,14.8,46.9,Partly cloudy throughout the day with afternoon rain.
655.0,2011-10-18,1318876200.0,32.1,82.6,18.4,59.5,Partly cloudy throughout the day with late afternoon rain.
656.0,2011-10-19,1318962600.0,33.1,77.8,16.6,40.2,Partly cloudy throughout the day.
657.0,2011-10-20,1319049000.0,33.1,76.0,16.6,34.3,Partly cloudy throughout the day.
658.0,2011-10-21,1319135400.0,33.1,78.2,20.5,23.3,Partly cloudy throughout the day.
659.0,2011-10-22,1319221800.0,33.1,78.6,16.6,46.1,Partly cloudy throughout the day with early morning rain.
660.0,2011-10-23,1319308200.0,32.1,80.3,22.3,50.0,Partly cloudy throughout the day with rain clearing later.
661.0,2011-10-24,1319394600.0,30.1,85.6,22.3,81.9,Partly cloudy throughout the day with rain.
662.0,2011-10-25,1319481000.0,27.2,92.9,16.9,91.6,Cloudy skies throughout the day with rain.
663.0,2011-10-26,1319567400.0,30.1,92.2,23.4,84.0,Partly cloudy throughout the day with rain.
664.0,2011-10-27,1319653800.0,28.8,90.8,21.2,84.4,Partly cloudy throughout the day with rain in the morning and afternoon.
665.0,2011-10-28,1319740200.0,31.1,85.6,19.1,61.5,Partly cloudy throughout the day with rain.
666.0,2011-10-29,1319826600.0,30.1,90.8,16.6,69.7,Partly cloudy throughout the day with a chance of rain throughout the day.
667.0,2011-10-30,1319913000.0,30.1,87.5,19.8,77.3,Partly cloudy throughout the day with rain in the morning and afternoon.
668.0,2011-10-31,1319999400.0,29.1,89.2,21.2,83.1,Partly cloudy throughout the day with a chance of rain throughout the day.
669.0,2011-11-01,1320085800.0,29.1,93.2,22.0,87.2,Partly cloudy throughout the day with a chance of rain throughout the day.
670.0,2011-11-02,1320172200.0,29.1,90.9,16.2,86.2,Partly cloudy throughout the day with rain in the morning and afternoon.
671.0,2011-11-03,1320258600.0,28.1,92.4,17.3,86.2,Partly cloudy throughout the day with afternoon rain.
672.0,2011-11-04,1320345000.0,28.5,92.5,14.8,85.0,Partly cloudy throughout the day with a chance of rain throughout the day.
673.0,2011-11-05,1320431400.0,29.1,93.3,18.4,89.1,Partly cloudy throughout the day with rain.
674.0,2011-11-06,1320517800.0,30.1,86.9,20.9,71.0,Partly cloudy throughout the day with afternoon rain.
675.0,2011-11-07,1320604200.0,31.1,79.0,18.4,30.1,Partly cloudy throughout the day.
676.0,2011-11-08,1320690600.0,32.1,75.0,12.6,17.3,Clear conditions throughout the day.
677.0,2011-11-09,1320777000.0,32.1,74.0,18.4,17.5,Clear conditions throughout the day.
678.0,2011-11-10,1320863400.0,30.1,79.4,16.2,42.0,Partly cloudy throughout the day.
679.0,2011-11-11,1320949800.0,31.1,79.5,23.4,36.7,Partly cloudy throughout the day.
680.0,2011-11-12,1321036200.0,32.1,78.0,20.5,22.8,Partly cloudy throughout the day.
681.0,2011-11-13,1321122600.0,31.1,77.1,18.4,42.0,Partly cloudy throughout the day.
682.0,2011-11-14,1321209000.0,32.1,75.7,18.4,30.9,Partly cloudy throughout the day with morning rain.
683.0,2011-11-15,1321295400.0,31.1,75.6,24.1,41.4,Partly cloudy throughout the day.
684.0,2011-11-16,1321381800.0,31.1,75.2,25.9,55.2,Partly cloudy throughout the day.
685.0,2011-11-17,1321468200.0,29.1,90.3,16.6,73.5,Partly cloudy throughout the day with rain.
686.0,2011-11-18,1321554600.0,29.1,82.4,22.3,65.5,Partly cloudy throughout the day with morning rain.
687.0,2011-11-19,1321641000.0,30.1,72.7,25.9,33.9,Partly cloudy throughout the day.
688.0,2011-11-20,1321727400.0,31.1,72.1,22.3,40.7,Partly cloudy throughout the day.
689.0,2011-11-21,1321813800.0,31.1,72.2,25.9,46.0,Partly cloudy throughout the day.
690.0,2011-11-22,1321900200.0,30.1,73.1,20.9,46.7,Partly cloudy throughout the day with morning rain.
691.0,2011-11-23,1321986600.0,31.1,72.0,24.1,49.6,Partly cloudy throughout the day with morning rain.
692.0,2011-11-24,1322073000.0,29.1,79.8,32.0,78.5,Partly cloudy throughout the day with afternoon rain.
693.0,2011-11-25,1322159400.0,27.2,94.4,29.5,95.2,Cloudy skies throughout the day with rain.
694.0,2011-11-26,1322245800.0,29.1,90.1,29.5,89.3,Partly cloudy throughout the day with a chance of rain throughout the day.
695.0,2011-11-27,1322332200.0,27.9,90.1,24.1,96.1,Cloudy skies throughout the day with a chance of rain throughout the day.
696.0,2011-11-28,1322418600.0,28.1,91.0,16.6,92.1,Cloudy skies throughout the day with rain.
697.0,2011-11-29,1322505000.0,27.1,90.5,18.4,88.1,Partly cloudy throughout the day with early morning rain.
698.0,2011-11-30,1322591400.0,31.1,82.4,16.6,53.3,Partly cloudy throughout the day.
699.0,2011-12-01,1322677800.0,30.1,81.8,14.8,41.9,Partly cloudy throughout the day.
700.0,2011-12-02,1322764200.0,30.1,80.7,11.2,36.1,Partly cloudy throughout the day.
701.0,2011-12-03,1322850600.0,30.1,80.3,13.0,29.6,Partly cloudy throughout the day.
702.0,2011-12-04,1322937000.0,30.1,80.2,11.2,40.2,Partly cloudy throughout the day.
703.0,2011-12-05,1323023400.0,30.1,83.4,16.6,26.2,Partly cloudy throughout the day.
704.0,2011-12-06,1323109800.0,29.1,79.4,18.4,33.3,Partly cloudy throughout the day.
705.0,2011-12-07,1323196200.0,30.1,70.6,24.1,31.7,Partly cloudy throughout the day.
706.0,2011-12-08,1323282600.0,29.1,78.3,22.3,54.7,Partly cloudy throughout the day with morning rain.
707.0,2011-12-09,1323369000.0,31.1,84.1,25.9,58.3,Partly cloudy throughout the day with rain.
708.0,2011-12-10,1323455400.0,31.1,81.3,18.4,40.7,Partly cloudy throughout the day with rain clearing later.
709.0,2011-12-11,1323541800.0,31.1,82.6,19.4,42.4,Partly cloudy throughout the day.
710.0,2011-12-12,1323628200.0,31.1,77.0,22.3,45.6,Partly cloudy throughout the day.
711.0,2011-12-13,1323714600.0,30.1,73.6,24.1,51.9,Partly cloudy throughout the day.
712.0,2011-12-14,1323801000.0,28.1,78.8,25.9,69.4,Partly cloudy throughout the day with late afternoon rain.
713.0,2011-12-15,1323887400.0,28.1,83.0,33.5,66.9,Partly cloudy throughout the day with early morning rain.
714.0,2011-12-16,1323973800.0,30.1,74.4,22.3,48.6,Partly cloudy throughout the day.
715.0,2011-12-17,1324060200.0,29.1,70.9,22.3,40.5,Partly cloudy throughout the day.
716.0,2011-12-18,1324146600.0,27.1,79.2,27.7,55.0,Partly cloudy throughout the day.
717.0,2011-12-19,1324233000.0,29.1,75.9,25.9,46.3,Partly cloudy throughout the day.
718.0,2011-12-20,1324319400.0,28.1,74.7,22.3,46.6,Partly cloudy throughout the day.
719.0,2011-12-21,1324405800.0,29.1,74.0,24.1,50.0,Partly cloudy throughout the day.
720.0,2011-12-22,1324492200.0,28.1,72.8,25.9,46.3,Partly cloudy throughout the day.
721.0,2011-12-23,1324578600.0,27.1,76.9,22.3,65.8,Partly cloudy throughout the day.
722.0,2011-12-24,1324665000.0,28.1,78.1,26.6,52.1,Partly cloudy throughout the day.
723.0,2011-12-25,1324751400.0,28.1,77.8,25.2,46.3,Partly cloudy throughout the day.
724.0,2011-12-26,1324837800.0,28.1,77.8,22.3,34.3,Partly cloudy throughout the day.
725.0,2011-12-27,1324924200.0,29.1,76.4,22.0,47.4,Partly cloudy throughout the day.
726.0,2011-12-28,1325010600.0,30.1,62.4,27.7,55.2,Partly cloudy throughout the day.
727.0,2011-12-29,1325097000.0,26.3,90.2,47.9,95.6,Cloudy skies throughout the day with a chance of rain throughout the day.
728.0,2011-12-30,1325183400.0,25.3,93.4,49.7,98.1,Cloudy skies throughout the day with a chance of rain throughout the day.
729.0,2011-12-31,1325269800.0,30.1,87.2,16.2,63.5,Partly cloudy throughout the day with rain.
730.0,2012-01-01,1325356200.0,29.1,89.1,19.4,64.4,Partly cloudy throughout the day with rain.
731.0,2012-01-02,1325442600.0,30.1,85.9,14.8,62.9,Partly cloudy throughout the day with early morning rain.
732.0,2012-01-03,1325529000.0,30.1,84.8,14.8,43.2,Partly cloudy throughout the day.
733.0,2012-01-04,1325615400.0,31.1,86.1,18.4,54.4,Partly cloudy throughout the day.
734.0,2012-01-05,1325701800.0,30.1,84.1,16.6,42.9,Partly cloudy throughout the day.
735.0,2012-01-06,1325788200.0,30.1,82.8,16.6,48.4,Partly cloudy throughout the day.
736.0,2012-01-07,1325874600.0,30.1,82.6,18.4,43.5,Partly cloudy throughout the day.
737.0,2012-01-08,1325961000.0,30.1,83.2,18.4,39.8,Partly cloudy throughout the day.
738.0,2012-01-09,1326047400.0,31.1,82.4,18.4,43.5,Partly cloudy throughout the day.
739.0,2012-01-10,1326133800.0,30.1,80.1,18.4,44.2,Partly cloudy throughout the day.
740.0,2012-01-11,1326220200.0,30.1,78.5,18.4,44.4,Partly cloudy throughout the day with late afternoon rain.
741.0,2012-01-12,1326306600.0,28.1,79.5,16.6,32.4,Partly cloudy throughout the day with afternoon rain.
742.0,2012-01-13,1326393000.0,28.1,79.2,25.9,48.7,Partly cloudy throughout the day with afternoon rain.
743.0,2012-01-14,1326479400.0,28.1,65.5,24.5,36.2,Becoming cloudy in the afternoon.
744.0,2012-01-15,1326565800.0,27.1,68.5,18.4,42.6,Partly cloudy throughout the day.
745.0,2012-01-16,1326652200.0,28.1,69.4,18.4,37.7,Partly cloudy throughout the day.
746.0,2012-01-17,1326738600.0,29.1,74.4,14.8,18.1,Clear conditions throughout the day.
747.0,2012-01-18,1326825000.0,28.1,75.7,20.5,16.0,Clear conditions throughout the day.
748.0,2012-01-19,1326911400.0,29.1,73.7,18.4,16.8,Clear conditions throughout the day.
749.0,2012-01-20,1326997800.0,30.1,74.2,18.4,16.3,Clear conditions throughout the day.
750.0,2012-01-21,1327084200.0,29.1,76.9,14.8,17.3,Clear conditions throughout the day.
751.0,2012-01-22,1327170600.0,29.1,73.6,22.3,30.6,Partly cloudy throughout the day.
752.0,2012-01-23,1327257000.0,29.1,72.3,20.5,39.4,Partly cloudy throughout the day.
753.0,2012-01-24,1327343400.0,29.1,72.0,18.4,35.9,Partly cloudy throughout the day.
754.0,2012-01-25,1327429800.0,29.1,72.4,18.4,41.2,Partly cloudy throughout the day.
755.0,2012-01-26,1327516200.0,29.1,75.9,20.5,37.6,Partly cloudy throughout the day.
756.0,2012-01-27,1327602600.0,30.1,75.7,18.4,48.2,Partly cloudy throughout the day with morning rain.
757.0,2012-01-28,1327689000.0,29.1,75.8,20.5,36.2,Partly cloudy throughout the day.
758.0,2012-01-29,1327775400.0,29.1,72.8,18.4,32.7,Partly cloudy throughout the day.
759.0,2012-01-30,1327861800.0,29.1,72.2,24.1,43.3,Partly cloudy throughout the day with morning rain.
760.0,2012-01-31,1327948200.0,29.1,75.4,24.1,50.8,Partly cloudy throughout the day with morning rain.
761.0,2012-02-01,1328034600.0,29.1,74.6,24.1,44.9,Partly cloudy throughout the day.
762.0,2012-02-02,1328121000.0,29.1,75.3,24.1,39.0,Partly cloudy throughout the day.
763.0,2012-02-03,1328207400.0,29.1,74.6,24.1,49.8,Partly cloudy throughout the day.
764.0,2012-02-04,1328293800.0,29.1,70.4,22.3,33.5,Partly cloudy throughout the day.
765.0,2012-02-05,1328380200.0,29.1,74.3,22.3,37.5,Partly cloudy throughout the day.
766.0,2012-02-06,1328466600.0,30.1,78.9,18.4,38.9,Partly cloudy throughout the day.
767.0,2012-02-07,1328553000.0,31.1,78.9,24.1,39.3,Partly cloudy throughout the day.
768.0,2012-02-08,1328639400.0,30.1,76.6,16.6,23.8,Partly cloudy throughout the day.
769.0,2012-02-09,1328725800.0,29.1,77.4,18.4,44.4,Partly cloudy throughout the day.
770.0,2012-02-10,1328812200.0,31.1,77.2,16.6,38.7,Partly cloudy throughout the day.
771.0,2012-02-11,1328898600.0,29.1,80.1,18.4,54.6,Partly cloudy throughout the day.
772.0,2012-02-12,1328985000.0,30.1,75.9,18.4,52.2,Partly cloudy throughout the day.
773.0,2012-02-13,1329071400.0,30.1,76.5,18.4,41.4,Partly cloudy throughout the day.
774.0,2012-02-14,1329157800.0,31.1,78.3,22.3,39.2,Partly cloudy throughout the day.
775.0,2012-02-15,1329244200.0,31.1,76.8,20.5,23.7,Partly cloudy throughout the day.
776.0,2012-02-16,1329330600.0,30.1,77.6,18.4,31.3,Partly cloudy throughout the day.
777.0,2012-02-17,1329417000.0,31.1,78.3,24.1,39.8,Partly cloudy throughout the day.
778.0,2012-02-18,1329503400.0,30.1,74.9,20.5,33.9,Partly cloudy throughout the day.
779.0,2012-02-19,1329589800.0,32.1,75.5,16.6,26.8,Partly cloudy throughout the day.
780.0,2012-02-20,1329676200.0,32.1,72.9,16.6,25.2,Partly cloudy throughout the day.
781.0,2012-02-21,1329762600.0,33.1,75.9,18.4,15.4,Clear conditions throughout the day.
782.0,2012-02-22,1329849000.0,32.1,77.0,18.4,17.3,Clear conditions throughout the day.
783.0,2012-02-23,1329935400.0,34.1,65.1,16.6,20.1,Clearing in the afternoon.
784.0,2012-02-24,1330021800.0,33.1,61.3,14.8,11.6,Clear conditions throughout the day.
785.0,2012-02-25,1330108200.0,33.1,53.3,16.6,15.1,Clear conditions throughout the day.
786.0,2012-02-26,1330194600.0,33.1,59.5,13.0,3.2,Clear conditions throughout the day.
787.0,2012-02-27,1330281000.0,32.1,66.8,13.0,10.5,Clear conditions throughout the day.
788.0,2012-02-28,1330367400.0,31.1,74.1,13.0,2.7,Clear conditions throughout the day.
789.0,2012-02-29,1330453800.0,35.1,74.1,22.3,18.7,Clear conditions throughout the day with morning rain.
790.0,2012-03-01,1330540200.0,34.1,76.9,20.5,30.0,Partly cloudy throughout the day.
791.0,2012-03-02,1330626600.0,35.1,76.6,24.1,33.7,Partly cloudy throughout the day.
792.0,2012-03-03,1330713000.0,35.1,74.4,25.9,21.2,Partly cloudy throughout the day.
793.0,2012-03-04,1330799400.0,34.1,73.7,22.3,19.8,Clear conditions throughout the day.
794.0,2012-03-05,1330885800.0,32.1,77.5,22.3,36.3,Partly cloudy throughout the day.
795.0,2012-03-06,1330972200.0,34.1,76.0,18.4,24.1,Partly cloudy throughout the day.
796.0,2012-03-07,1331058600.0,34.1,72.7,14.8,16.1,Clear conditions throughout the day.
797.0,2012-03-08,1331145000.0,35.1,66.2,18.4,9.8,Clear conditions throughout the day.
798.0,2012-03-09,1331231400.0,35.1,76.0,20.5,17.3,Clear conditions throughout the day.
799.0,2012-03-10,1331317800.0,34.1,76.7,24.1,33.8,Partly cloudy throughout the day.
800.0,2012-03-11,1331404200.0,32.1,74.0,18.4,34.4,Partly cloudy throughout the day.
801.0,2012-03-12,1331490600.0,32.1,77.0,24.1,66.0,Partly cloudy throughout the day with morning rain.
802.0,2012-03-13,1331577000.0,32.1,76.9,22.3,48.9,Partly cloudy throughout the day with morning rain.
803.0,2012-03-14,1331663400.0,33.1,68.9,20.5,40.8,Partly cloudy throughout the day.
804.0,2012-03-15,1331749800.0,33.1,71.9,20.5,38.8,Partly cloudy throughout the day.
805.0,2012-03-16,1331836200.0,34.1,74.3,24.1,36.7,Partly cloudy throughout the day.
806.0,2012-03-17,1331922600.0,34.1,74.5,22.3,34.1,Partly cloudy throughout the day.
807.0,2012-03-18,1332009000.0,34.1,75.4,20.5,27.3,Partly cloudy throughout the day.
808.0,2012-03-19,1332095400.0,35.1,70.5,19.4,19.0,Clear conditions throughout the day.
809.0,2012-03-20,1332181800.0,36.1,68.5,22.3,15.4,Clear conditions throughout the day.
810.0,2012-03-21,1332268200.0,34.0,72.1,24.1,4.7,Clear conditions throughout the day.
811.0,2012-03-22,1332354600.0,36.1,69.9,25.9,20.0,Partly cloudy throughout the day.
812.0,2012-03-23,1332441000.0,35.1,71.7,20.5,5.0,Clear conditions throughout the day.
813.0,2012-03-24,1332527400.0,36.1,65.4,18.4,9.2,Clear conditions throughout the day.
814.0,2012-03-25,1332613800.0,33.1,69.5,22.3,6.3,Clear conditions throughout the day.
815.0,2012-03-26,1332700200.0,32.1,68.6,16.6,21.3,Partly cloudy throughout the day.
816.0,2012-03-27,1332786600.0,33.1,68.1,18.4,31.3,Partly cloudy throughout the day.
817.0,2012-03-28,1332873000.0,32.1,75.3,22.3,39.9,Partly cloudy throughout the day.
818.0,2012-03-29,1332959400.0,34.1,74.1,25.9,36.6,Partly cloudy throughout the day.
819.0,2012-03-30,1333045800.0,36.1,70.2,24.1,30.4,Clearing in the afternoon.
820.0,2012-03-31,1333132200.0,33.1,73.1,24.1,30.4,Partly cloudy throughout the day.
821.0,2012-04-01,1333218600.0,34.1,71.2,22.3,39.4,Partly cloudy throughout the day.
822.0,2012-04-02,1333305000.0,34.1,70.9,22.3,35.8,Partly cloudy throughout the day.
823.0,2012-04-03,1333391400.0,35.1,69.0,20.5,28.9,Partly cloudy throughout the day.
824.0,2012-04-04,1333477800.0,35.1,69.8,25.9,9.4,Clear conditions throughout the day.
825.0,2012-04-05,1333564200.0,37.1,67.8,24.1,14.6,Clear conditions throughout the day.
826.0,2012-04-06,1333650600.0,37.1,66.9,25.9,21.7,Partly cloudy throughout the day.
827.0,2012-04-07,1333737000.0,37.1,72.8,25.9,32.3,Partly cloudy throughout the day.
828.0,2012-04-08,1333823400.0,35.1,74.2,24.1,34.5,Partly cloudy throughout the day.
829.0,2012-04-09,1333909800.0,35.1,72.7,25.9,38.1,Partly cloudy throughout the day.
830.0,2012-04-10,1333996200.0,36.1,68.5,22.3,29.2,Partly cloudy throughout the day.
831.0,2012-04-11,1334082600.0,36.1,69.0,25.9,25.6,Partly cloudy throughout the day.
832.0,2012-04-12,1334169000.0,35.1,70.9,27.7,37.1,Partly cloudy throughout the day.
833.0,2012-04-13,1334255400.0,36.1,71.9,22.3,33.9,Clearing in the afternoon.
834.0,2012-04-14,1334341800.0,34.1,72.6,25.9,35.0,Partly cloudy throughout the day.
835.0,2012-04-15,1334428200.0,35.1,70.7,27.7,38.9,Partly cloudy throughout the day.
836.0,2012-04-16,1334514600.0,35.1,71.1,22.3,33.2,Partly cloudy throughout the day.
837.0,2012-04-17,1334601000.0,36.1,71.6,27.7,35.4,Partly cloudy throughout the day.
838.0,2012-04-18,1334687400.0,36.1,70.1,25.9,33.3,Partly cloudy throughout the day.
839.0,2012-04-19,1334773800.0,35.1,75.1,22.3,35.8,Partly cloudy throughout the day.
840.0,2012-04-20,1334860200.0,36.1,73.0,24.1,41.7,Partly cloudy throughout the day.
841.0,2012-04-21,1334946600.0,37.1,71.1,22.3,39.2,Clearing in the afternoon.
842.0,2012-04-22,1335033000.0,36.1,69.9,25.9,34.5,Partly cloudy throughout the day.
843.0,2012-04-23,1335119400.0,36.1,72.7,25.9,43.3,Partly cloudy throughout the day.
844.0,2012-04-24,1335205800.0,35.1,72.0,24.1,47.8,Partly cloudy throughout the day with early morning rain.
845.0,2012-04-25,1335292200.0,36.1,69.9,25.9,51.0,Partly cloudy throughout the day with morning rain.
846.0,2012-04-26,1335378600.0,35.1,70.4,22.3,49.1,Partly cloudy throughout the day with rain clearing later.
847.0,2012-04-27,1335465000.0,34.1,74.4,22.3,45.8,Partly cloudy throughout the day with rain in the morning and afternoon.
848.0,2012-04-28,1335551400.0,35.1,69.8,25.9,40.9,Partly cloudy throughout the day.
849.0,2012-04-29,1335637800.0,36.1,69.0,27.7,43.6,Partly cloudy throughout the day.
850.0,2012-04-30,1335724200.0,35.1,71.6,22.3,45.0,Partly cloudy throughout the day.
851.0,2012-05-01,1335810600.0,38.1,70.0,24.1,38.7,Partly cloudy throughout the day.
852.0,2012-05-02,1335897000.0,37.1,65.6,27.7,36.9,Partly cloudy throughout the day.
853.0,2012-05-03,1335983400.0,39.1,65.6,22.3,38.3,Partly cloudy throughout the day.
854.0,2012-05-04,1336069800.0,41.1,61.5,24.1,36.7,Partly cloudy throughout the day.
855.0,2012-05-05,1336156200.0,40.1,63.3,22.3,30.0,Partly cloudy throughout the day.
856.0,2012-05-06,1336242600.0,39.1,62.5,22.3,37.4,Clearing in the afternoon.
857.0,2012-05-07,1336329000.0,36.1,61.6,27.7,36.1,Partly cloudy throughout the day.
858.0,2012-05-08,1336415400.0,38.1,71.0,25.9,25.8,Partly cloudy throughout the day.
859.0,2012-05-09,1336501800.0,38.1,67.4,24.1,22.0,Clearing in the afternoon.
860.0,2012-05-10,1336588200.0,36.1,69.3,25.9,32.0,Clearing in the afternoon.
861.0,2012-05-11,1336674600.0,36.1,62.7,24.1,26.2,Clearing in the afternoon with morning rain.
862.0,2012-05-12,1336761000.0,36.1,66.6,27.7,18.3,Clear conditions throughout the day.
863.0,2012-05-13,1336847400.0,36.1,69.1,20.5,47.1,Partly cloudy throughout the day.
864.0,2012-05-14,1336933800.0,38.1,68.8,24.1,31.1,Partly cloudy throughout the day.
865.0,2012-05-15,1337020200.0,39.1,65.5,27.7,29.3,Partly cloudy throughout the day.
866.0,2012-05-16,1337106600.0,40.1,55.9,22.3,27.1,Partly cloudy throughout the day.
867.0,2012-05-17,1337193000.0,42.1,59.9,24.1,37.4,Becoming cloudy in the afternoon with late afternoon rain.
868.0,2012-05-18,1337279400.0,42.1,56.9,22.3,35.6,Partly cloudy throughout the day.
869.0,2012-05-19,1337365800.0,42.1,64.7,29.9,25.0,Partly cloudy throughout the day.
870.0,2012-05-20,1337452200.0,40.1,58.0,20.5,35.8,Partly cloudy throughout the day.
871.0,2012-05-21,1337538600.0,40.1,59.4,24.1,34.2,Partly cloudy throughout the day.
872.0,2012-05-22,1337625000.0,40.1,53.8,25.9,33.3,Partly cloudy throughout the day.
873.0,2012-05-23,1337711400.0,41.1,58.8,22.3,34.5,Partly cloudy throughout the day.
874.0,2012-05-24,1337797800.0,41.1,49.7,25.9,19.6,Clear conditions throughout the day.
875.0,2012-05-25,1337884200.0,40.1,43.9,29.5,44.6,Partly cloudy throughout the day.
876.0,2012-05-26,1337970600.0,38.1,47.2,27.7,60.7,Partly cloudy throughout the day with morning rain.
877.0,2012-05-27,1338057000.0,42.1,46.6,28.4,42.1,Partly cloudy throughout the day.
878.0,2012-05-28,1338143400.0,41.1,51.3,24.1,37.3,Partly cloudy throughout the day.
879.0,2012-05-29,1338229800.0,41.1,49.8,24.1,47.9,Partly cloudy throughout the day.
880.0,2012-05-30,1338316200.0,41.1,47.2,27.7,47.0,Partly cloudy throughout the day.
881.0,2012-05-31,1338402600.0,39.1,49.1,27.7,49.2,Partly cloudy throughout the day.
882.0,2012-06-01,1338489000.0,39.1,49.3,27.7,46.8,Partly cloudy throughout the day.
883.0,2012-06-02,1338575400.0,42.1,49.9,25.9,43.2,Partly cloudy throughout the day.
884.0,2012-06-03,1338661800.0,42.1,53.0,25.9,32.9,Partly cloudy throughout the day.
885.0,2012-06-04,1338748200.0,41.1,54.4,27.7,23.1,Partly cloudy throughout the day.
886.0,2012-06-05,1338834600.0,40.1,52.7,25.9,32.6,Partly cloudy throughout the day.
887.0,2012-06-06,1338921000.0,40.1,53.0,22.3,34.9,Partly cloudy throughout the day.
888.0,2012-06-07,1339007400.0,39.1,50.8,27.7,45.7,Partly cloudy throughout the day.
889.0,2012-06-08,1339093800.0,40.1,50.6,27.7,42.5,Partly cloudy throughout the day.
890.0,2012-06-09,1339180200.0,37.1,44.9,25.9,75.3,Partly cloudy throughout the day.
891.0,2012-06-10,1339266600.0,37.1,41.4,25.9,58.1,Partly cloudy throughout the day.
892.0,2012-06-11,1339353000.0,39.1,45.0,22.3,56.7,Partly cloudy throughout the day.
893.0,2012-06-12,1339439400.0,39.1,53.1,25.9,41.9,Partly cloudy throughout the day.
894.0,2012-06-13,1339525800.0,37.1,54.6,27.7,43.3,Partly cloudy throughout the day.
895.0,2012-06-14,1339612200.0,39.1,58.9,24.1,49.2,Partly cloudy throughout the day.
896.0,2012-06-15,1339698600.0,39.1,57.3,25.9,39.7,Partly cloudy throughout the day.
897.0,2012-06-16,1339785000.0,37.1,56.9,25.9,55.1,Partly cloudy throughout the day with morning rain.
898.0,2012-06-17,1339871400.0,37.1,49.0,25.9,61.7,Partly cloudy throughout the day.
899.0,2012-06-18,1339957800.0,33.1,51.5,27.7,86.7,Partly cloudy throughout the day.
900.0,2012-06-19,1340044200.0,37.1,52.4,29.5,76.0,Partly cloudy throughout the day with late afternoon rain.
901.0,2012-06-20,1340130600.0,38.1,50.8,25.9,63.3,Partly cloudy throughout the day with afternoon rain.
902.0,2012-06-21,1340217000.0,38.1,46.3,28.4,48.0,Partly cloudy throughout the day.
903.0,2012-06-22,1340303400.0,37.1,58.3,22.3,50.8,Partly cloudy throughout the day with early morning rain.
904.0,2012-06-23,1340389800.0,39.1,58.0,25.9,38.3,Partly cloudy throughout the day.
905.0,2012-06-24,1340476200.0,38.1,57.8,25.9,46.3,Partly cloudy throughout the day.
906.0,2012-06-25,1340562600.0,37.1,54.8,25.9,42.6,Partly cloudy throughout the day.
907.0,2012-06-26,1340649000.0,36.1,58.4,22.3,62.0,Partly cloudy throughout the day with afternoon rain.
908.0,2012-06-27,1340735400.0,37.1,66.0,31.3,77.9,Partly cloudy throughout the day.
909.0,2012-06-28,1340821800.0,37.1,70.8,22.3,81.1,Partly cloudy throughout the day with rain.
910.0,2012-06-29,1340908200.0,36.1,63.8,22.3,65.0,Partly cloudy throughout the day.
911.0,2012-06-30,1340994600.0,38.1,62.9,27.7,68.4,Partly cloudy throughout the day with rain.
912.0,2012-07-01,1341081000.0,35.1,69.4,22.3,85.0,Partly cloudy throughout the day.
