ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-08-07,31.504469208807993,30.17027134710288,36.85690806735753,31.504469208807993,31.504469208807993,2.0999069364505387,2.0999069364505387,2.0999069364505387,-0.04518139014072622,-0.04518139014072622,-0.04518139014072622,2.1450883265912646,2.1450883265912646,2.1450883265912646,0.0,0.0,0.0,33.604376145258534
2015-08-08,31.5114272891166,29.941118904139646,36.7426018213704,31.5114272891166,31.5114272891166,2.06770817325705,2.06770817325705,2.06770817325705,-0.09994780297280086,-0.09994780297280086,-0.09994780297280086,2.167655976229851,2.167655976229851,2.167655976229851,0.0,0.0,0.0,33.57913546237365
2015-08-09,31.518385369425197,30.27473409456986,37.04948424908435,31.518385369425197,31.518385369425197,2.1423310517295886,2.1423310517295886,2.1423310517295886,-0.05268175134445125,-0.05268175134445125,-0.05268175134445125,2.1950128030740395,2.1950128030740395,2.1950128030740395,0.0,0.0,0.0,33.66071642115479
2015-08-10,31.525343449733796,30.25534362877526,37.24429632299309,31.525343449733796,31.525343449733796,2.2431018543622327,2.2431018543622327,2.2431018543622327,0.016716787835893598,0.016716787835893598,0.016716787835893598,2.226385066526339,2.226385066526339,2.226385066526339,0.0,0.0,0.0,33.768445304096026
2015-08-11,31.532301530042403,30.35173398284395,37.12180237640512,31.532301530042403,31.532301530042403,2.352501464966936,2.352501464966936,2.352501464966936,0.09152374427317521,0.09152374427317521,0.09152374427317521,2.2609777206937602,2.2609777206937602,2.2609777206937602,0.0,0.0,0.0,33.88480299500934
2015-08-12,31.539259610351007,30.808549684275903,37.49102167563838,31.539259610351007,31.539259610351007,2.352362223056734,2.352362223056734,2.352362223056734,0.0543752058489844,0.0543752058489844,0.0543752058489844,2.297987017207749,2.297987017207749,2.297987017207749,0.0,0.0,0.0,33.89162183340774
2015-08-13,31.546217690659606,30.539971724966634,37.20154865393476,31.546217690659606,31.546217690659606,2.371808391379553,2.371808391379553,2.371808391379553,0.03519520650009662,0.03519520650009662,0.03519520650009662,2.3366131848794565,2.3366131848794565,2.3366131848794565,0.0,0.0,0.0,33.91802608203916
2015-08-14,31.553175770968206,30.448965912346818,37.40297392192785,31.553175770968206,31.553175770968206,2.330891539367941,2.330891539367941,2.330891539367941,-0.045181390140858965,-0.045181390140858965,-0.045181390140858965,2.3760729295087994,2.3760729295087994,2.3760729295087994,0.0,0.0,0.0,33.88406731033615
2015-08-15,31.560133851276813,30.41013021659996,37.21417228718322,31.560133851276813,31.560133851276813,2.3156637002818314,2.3156637002818314,2.3156637002818314,-0.09994780297283547,-0.09994780297283547,-0.09994780297283547,2.4156115032546674,2.4156115032546674,2.4156115032546674,0.0,0.0,0.0,33.87579755155865
2015-08-16,31.567091931585416,30.488506829248085,37.373997068981964,31.567091931585416,31.567091931585416,2.4018323535787647,2.4018323535787647,2.4018323535787647,-0.05268175134461472,-0.05268175134461472,-0.05268175134461472,2.4545141049233794,2.4545141049233794,2.4545141049233794,0.0,0.0,0.0,33.96892428516418
2015-08-17,31.574050011894016,30.812359241650647,37.15793851142286,31.574050011894016,31.574050011894016,2.508833177774027,2.508833177774027,2.508833177774027,0.01671678783594434,0.01671678783594434,0.01671678783594434,2.492116389938083,2.492116389938083,2.492116389938083,0.0,0.0,0.0,34.082883189668046
2015-08-18,31.581008092202616,30.686403249967842,37.702070562793175,31.581008092202616,31.581008092202616,2.6193376354082036,2.6193376354082036,2.6193376354082036,0.0915237442731821,0.0915237442731821,0.0915237442731821,2.5278138911350214,2.5278138911350214,2.5278138911350214,0.0,0.0,0.0,34.20034572761082
2015-08-19,31.587966172511216,30.653075414585913,37.399850389899825,31.587966172511216,31.587966172511216,2.6154453840486527,2.6154453840486527,2.6154453840486527,0.05437520584897467,0.05437520584897467,0.05437520584897467,2.561070178199678,2.561070178199678,2.561070178199678,0.0,0.0,0.0,34.20341155655987
2015-08-20,31.59492425281982,30.830790419812413,37.36073344747355,31.59492425281982,31.59492425281982,2.6266188203045555,2.6266188203045555,2.6266188203045555,0.035195206499957075,0.035195206499957075,0.035195206499957075,2.5914236138045985,2.5914236138045985,2.5914236138045985,0.0,0.0,0.0,34.22154307312437
2015-08-21,31.601882333128426,30.834184648265975,37.633779856551186,31.601882333128426,31.601882333128426,2.573311207323163,2.573311207323163,2.573311207323163,-0.045181390140837795,-0.045181390140837795,-0.045181390140837795,2.6184925974640008,2.6184925974640008,2.6184925974640008,0.0,0.0,0.0,34.17519354045159
2015-08-22,31.608840413437026,30.88360658815234,37.57377811693472,31.608840413437026,31.608840413437026,2.542031419953759,2.542031419953759,2.542031419953759,-0.099947802972738,-0.099947802972738,-0.099947802972738,2.6419792229264973,2.6419792229264973,2.6419792229264973,0.0,0.0,0.0,34.15087183339079
2015-08-23,31.61579849374563,30.62610633380277,37.79203574393866,31.61579849374563,31.61579849374563,2.6089895592807766,2.6089895592807766,2.6089895592807766,-0.052681751344538126,-0.052681751344538126,-0.052681751344538126,2.661671310625315,2.661671310625315,2.661671310625315,0.0,0.0,0.0,34.22478805302641
2015-08-24,31.622756574054236,30.74653112851659,37.57729048765606,31.622756574054236,31.622756574054236,2.694159600232244,2.694159600232244,2.694159600232244,0.01671678783603722,0.01671678783603722,0.01671678783603722,2.677442812396207,2.677442812396207,2.677442812396207,0.0,0.0,0.0,34.31691617428648
2015-08-25,31.629714654362836,31.05413751422854,37.62479623927791,31.629714654362836,31.629714654362836,2.7807763647030845,2.7807763647030845,2.7807763647030845,0.09152374427319326,0.09152374427319326,0.09152374427319326,2.689252620429891,2.689252620429891,2.689252620429891,0.0,0.0,0.0,34.41049101906592
2015-08-26,31.636672734671432,31.047342099921465,37.88540969587873,31.636672734671432,31.636672734671432,2.751517051238563,2.751517051238563,2.751517051238563,0.054375205848964915,0.054375205848964915,0.054375205848964915,2.697141845389598,2.697141845389598,2.697141845389598,0.0,0.0,0.0,34.388189785909994
2015-08-27,31.643630814980032,31.00003836240678,37.69016170715305,31.643630814980032,31.643630814980032,2.73642486551568,2.73642486551568,2.73642486551568,0.0351952065000903,0.0351952065000903,0.0351952065000903,2.7012296590155898,2.7012296590155898,2.7012296590155898,0.0,0.0,0.0,34.380055680495715
2015-08-28,31.65058889528864,31.030342425737906,37.870942208565815,31.65058889528864,31.65058889528864,2.6565264334927536,2.6565264334927536,2.6565264334927536,-0.04518139014087104,-0.04518139014087104,-0.04518139014087104,2.7017078236336243,2.7017078236336243,2.7017078236336243,0.0,0.0,0.0,34.30711532878139
2015-08-29,31.657546975597242,30.947908136998514,37.63148599188354,31.657546975597242,31.657546975597242,2.5988862512524142,2.5988862512524142,2.5988862512524142,-0.09994780297287117,-0.09994780297287117,-0.09994780297287117,2.6988340542252853,2.6988340542252853,2.6988340542252853,0.0,0.0,0.0,34.25643322684966
2015-08-30,31.664505055905842,30.90013550015604,37.88353816046494,31.664505055905842,31.664505055905842,2.640242626266707,2.640242626266707,2.640242626266707,-0.05268175134454542,-0.05268175134454542,-0.05268175134454542,2.6929243776112526,2.6929243776112526,2.6929243776112526,0.0,0.0,0.0,34.30474768217255
2015-08-31,31.67146313621444,30.887167459964182,37.47374566183903,31.67146313621444,31.67146313621444,2.7010614553738788,2.7010614553738788,2.7010614553738788,0.016716787836045802,0.016716787836045802,0.016716787836045802,2.684344667537833,2.684344667537833,2.684344667537833,0.0,0.0,0.0,34.37252459158832
2015-09-01,31.67842121652305,30.9814123789265,37.77426799410058,31.67842121652305,31.67842121652305,2.7650252881153197,2.7650252881153197,2.7650252881153197,0.09152374427317822,0.09152374427317822,0.09152374427317822,2.6735015438421414,2.6735015438421414,2.6735015438421414,0.0,0.0,0.0,34.443446504638366
2015-09-02,31.685379296831652,30.844854090010873,37.92211329604395,31.685379296831652,31.685379296831652,2.715208034220472,2.715208034220472,2.715208034220472,0.054375205848964846,0.054375205848964846,0.054375205848964846,2.6608328283715066,2.6608328283715066,2.6608328283715066,0.0,0.0,0.0,34.40058733105212
2015-09-03,31.69233737714025,30.785423203649334,37.502903854938104,31.69233737714025,31.69233737714025,2.6819929565439073,2.6819929565439073,2.6819929565439073,0.035195206500031516,0.035195206500031516,0.035195206500031516,2.646797750043876,2.646797750043876,2.646797750043876,0.0,0.0,0.0,34.374330333684156
2015-09-04,31.69929545744885,30.913690659511317,37.694112554484896,31.69929545744885,31.69929545744885,2.586685696451806,2.586685696451806,2.586685696451806,-0.04518139014100379,-0.04518139014100379,-0.04518139014100379,2.63186708659281,2.63186708659281,2.63186708659281,0.0,0.0,0.0,34.28598115390066
2015-09-05,31.706253537757455,30.619963975562122,37.59630290742532,31.706253537757455,31.706253537757455,2.5165656185385212,2.5165656185385212,2.5165656185385212,-0.09994780297280721,-0.09994780297280721,-0.09994780297280721,2.6165134215113284,2.6165134215113284,2.6165134215113284,0.0,0.0,0.0,34.22281915629598
2015-09-06,31.71321161806606,30.92239234426281,37.79045718326815,31.71321161806606,31.71321161806606,2.5485199306137307,2.5485199306137307,2.5485199306137307,-0.052681751344630795,-0.052681751344630795,-0.052681751344630795,2.6012016819583614,2.6012016819583614,2.6012016819583614,0.0,0.0,0.0,34.26173154867979
2015-09-07,31.72016969837466,30.845715395827774,37.76400540141846,31.72016969837466,31.72016969837466,2.6030968953208777,2.6030968953208777,2.6030968953208777,0.016716787835972555,0.016716787835972555,0.016716787835972555,2.5863801074849055,2.5863801074849055,2.5863801074849055,0.0,0.0,0.0,34.323266593695536
2015-09-08,31.72712777868326,31.043772339955698,37.78360839462335,31.72712777868326,31.72712777868326,2.663995525288402,2.663995525288402,2.663995525288402,0.09152374427318724,0.09152374427318724,0.09152374427318724,2.572471781015215,2.572471781015215,2.572471781015215,0.0,0.0,0.0,34.39112330397166
2015-09-09,31.73408585899186,30.875075608425472,37.64590746495031,31.73408585899186,31.73408585899186,2.614242039106627,2.614242039106627,2.614242039106627,0.05437520584905675,0.05437520584905675,0.05437520584905675,2.55986683325757,2.55986683325757,2.55986683325757,0.0,0.0,0.0,34.34832789809849
2015-09-10,31.741043939300464,31.00644211678496,37.50343792507274,31.741043939300464,31.741043939300464,2.5841106168397374,2.5841106168397374,2.5841106168397374,0.03519520649997273,0.03519520649997273,0.03519520649997273,2.548915410339765,2.548915410339765,2.548915410339765,0.0,0.0,0.0,34.325154556140205
2015-09-11,31.748002019609068,30.76899809326378,37.69038334076526,31.748002019609068,31.748002019609068,2.4947400825386157,2.4947400825386157,2.4947400825386157,-0.04518139014093751,-0.04518139014093751,-0.04518139014093751,2.5399214726795534,2.5399214726795534,2.5399214726795534,0.0,0.0,0.0,34.24274210214768
2015-09-12,31.754960099917668,30.67665606118974,37.744102022897174,31.754960099917668,31.754960099917668,2.4331896686223087,2.4331896686223087,2.4331896686223087,-0.09994780297270975,-0.09994780297270975,-0.09994780297270975,2.533137471595018,2.533137471595018,2.533137471595018,0.0,0.0,0.0,34.18814976853998
2015-09-13,31.761918180226267,30.840401667560403,37.63615872093559,31.761918180226267,31.761918180226267,2.4760781782537653,2.4760781782537653,2.4760781782537653,-0.052681751344632294,-0.052681751344632294,-0.052681751344632294,2.528759929598398,2.528759929598398,2.528759929598398,0.0,0.0,0.0,34.23799635848003
