ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-11-25 00:00:00,4.61113,4.704940624351922,5.448044452117996,4.61113,4.61113,0.47655629408794115,0.47655629408794115,0.47655629408794115,0.3995671000000825,0.3995671000000825,0.3995671000000825,0.03422710231150092,0.03422710231150092,0.03422710231150092,0.04276209177635776,0.04276209177635776,0.04276209177635776,0.0,0.0,0.0,5.087686294087941
2020-11-26 00:00:00,4.611060179596824,4.689427801798582,5.422475472285149,4.611060179596824,4.611060179596824,0.4664465970527177,0.4664465970527177,0.4664465970527177,0.39956709999989176,0.39956709999989176,0.39956709999989176,0.02457121500005157,0.02457121500005157,0.02457121500005157,0.04230828205277443,0.04230828205277443,0.04230828205277443,0.0,0.0,0.0,5.077506776649542
2020-11-27 00:00:00,4.6109903591936465,4.783429840911762,5.501624699869541,4.6109903591936465,4.6109903591936465,0.5066594995513497,0.5066594995513497,0.5066594995513497,0.399567099998279,0.399567099998279,0.399567099998279,0.06554337218588685,0.06554337218588685,0.06554337218588685,0.041549027367183716,0.041549027367183716,0.041549027367183716,0.0,0.0,0.0,5.117649858744996
2020-11-28 00:00:00,4.61092053879047,4.695773053278057,5.43952150388071,4.61092053879047,4.61092053879047,0.4678814418912576,0.4678814418912576,0.4678814418912576,0.39956709999808826,0.39956709999808826,0.39956709999808826,0.027818190193798095,0.027818190193798095,0.027818190193798095,0.040496151699371256,0.040496151699371256,0.040496151699371256,0.0,0.0,0.0,5.078801980681728
2020-11-29 00:00:00,4.610850718387294,4.645083628581117,5.340045103896575,4.610850718387294,4.610850718387294,0.3871199718741287,0.3871199718741287,0.3871199718741287,0.39956710000136486,0.39956710000136486,0.39956710000136486,-0.051618158619109906,-0.051618158619109906,-0.051618158619109906,0.03917103049187385,0.03917103049187385,0.03917103049187385,0.0,0.0,0.0,4.997970690261423
2020-11-30 00:00:00,4.610780897984117,4.5753038720557955,5.3107624521603585,4.610780897984117,4.610780897984117,0.3267311142821525,0.3267311142821525,0.3267311142821525,0.3995671000011741,0.3995671000011741,0.3995671000011741,-0.11044001452329691,-0.11044001452329691,-0.11044001452329691,0.037604028804275304,0.037604028804275304,0.037604028804275304,0.0,0.0,0.0,4.93751201226627
2020-12-01 00:00:00,4.610711077580941,4.679772380661897,5.419166981292423,4.610711077580941,4.610711077580941,0.4452990485459617,0.4452990485459617,0.4452990485459617,0.39956709999956147,0.39956709999956147,0.39956709999956147,0.009898293451595892,0.009898293451595892,0.009898293451595892,0.03583365509480429,0.03583365509480429,0.03583365509480429,0.0,0.0,0.0,5.056010126126902
2020-12-02 00:00:00,4.610641257177765,4.67855511660538,5.4193735696724135,4.610641257177765,4.610641257177765,0.4676996570653394,0.4676996570653394,0.4676996570653394,0.3995670999993707,0.3995670999993707,0.3995670999993707,0.03422710231140877,0.03422710231140877,0.03422710231140877,0.033905454754559826,0.033905454754559826,0.033905454754559826,0.0,0.0,0.0,5.078340914243104
2020-12-03 00:00:00,4.610571436774587,4.67251164180299,5.482749299902957,4.610571436774587,4.610571436774587,0.4560089906658751,0.4560089906658751,0.4560089906658751,0.3995670999991799,0.3995670999991799,0.3995670999991799,0.0245712150000286,0.0245712150000286,0.0245712150000286,0.03187067566666652,0.03187067566666652,0.03187067566666652,0.0,0.0,0.0,5.066580427440463
2020-12-04 00:00:00,4.610501616371411,4.770176202585345,5.505790161620632,4.610501616371411,4.610501616371411,0.49489521745098014,0.49489521745098014,0.49489521745098014,0.3995670999975673,0.3995670999975673,0.3995670999975673,0.06554337218579458,0.06554337218579458,0.06554337218579458,0.02978474526761824,0.02978474526761824,0.02978474526761824,0.0,0.0,0.0,5.105396833822391
2020-12-05 00:00:00,4.610431795968235,4.715572715081015,5.453254070319291,4.610431795968235,4.610431795968235,0.45509089481802956,0.45509089481802956,0.45509089481802956,0.39956709999737655,0.39956709999737655,0.39956709999737655,0.02781819019378993,0.02781819019378993,0.02781819019378993,0.027705604626863074,0.027705604626863074,0.027705604626863074,0.0,0.0,0.0,5.065522690786264
2020-12-06 00:00:00,4.610361975565058,4.627369120617632,5.35814579460499,4.610361975565058,4.610361975565058,0.37364089112543325,0.37364089112543325,0.37364089112543325,0.3995671000006531,0.3995671000006531,0.3995671000006531,-0.05161815861918102,-0.05161815861918102,-0.05161815861918102,0.025691949743961183,0.025691949743961183,0.025691949743961183,0.0,0.0,0.0,4.984002866690491
2020-12-07 00:00:00,4.610292155161881,4.5557394550031605,5.300669403507495,4.610292155161881,4.610292155161881,0.31292851891601975,0.31292851891601975,0.31292851891601975,0.3995670999990405,0.3995670999990405,0.3995670999990405,-0.1104400145234332,-0.1104400145234332,-0.1104400145234332,0.023801433440412495,0.023801433440412495,0.023801433440412495,0.0,0.0,0.0,4.923220674077901
2020-12-08 00:00:00,4.6102223347587055,4.672427860148888,5.40901149817364,4.6102223347587055,4.6102223347587055,0.4315542762419915,0.4315542762419915,0.4315542762419915,0.3995670999988496,0.3995670999988496,0.3995670999988496,0.009898293451728168,0.009898293451728168,0.009898293451728168,0.022088882791413605,0.022088882791413605,0.022088882791413605,0.0,0.0,0.0,5.041776611000697
