ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-11-25 00:00:00,4.690625,4.546104425108758,5.799597819947561,4.690625,4.690625,0.4668826908376797,0.4668826908376797,0.4668826908376797,0.23020664999899942,0.23020664999899942,0.23020664999899942,0.012070913183157526,0.012070913183157526,0.012070913183157526,0.22460512765552273,0.22460512765552273,0.22460512765552273,0.0,0.0,0.0,5.157507690837679
2020-11-26 00:00:00,4.6904803419720595,4.605381225209318,5.796541177352589,4.6904803419720595,4.6904803419720595,0.5258628639380376,0.5258628639380376,0.5258628639380376,0.23020664999986168,0.23020664999986168,0.23020664999986168,0.0742076200000869,0.0742076200000869,0.0742076200000869,0.22144859393808897,0.22144859393808897,0.22144859393808897,0.0,0.0,0.0,5.216343205910097
2020-11-27 00:00:00,4.690335683944118,4.632682592495761,5.847170849484414,4.690335683944118,4.690335683944118,0.5880278586623888,0.5880278586623888,0.5880278586623888,0.23020664999780133,0.23020664999780133,0.23020664999780133,0.14023942710987777,0.14023942710987777,0.14023942710987777,0.21758178155470956,0.21758178155470956,0.21758178155470956,0.0,0.0,0.0,5.278363542606507
2020-11-28 00:00:00,4.690191025916177,4.570017536745404,5.752167582694628,4.690191025916177,4.690191025916177,0.4752612027649399,0.4752612027649399,0.4752612027649399,0.23020664999866355,0.23020664999866355,0.23020664999866355,0.03196931593792752,0.03196931593792752,0.03196931593792752,0.21308523682834882,0.21308523682834882,0.21308523682834882,0.0,0.0,0.0,5.165452228681117
2020-11-29 00:00:00,4.690046367888236,4.454120215877589,5.675081328382042,4.690046367888236,4.690046367888236,0.3881118588782146,0.3881118588782146,0.3881118588782146,0.2302066499995319,0.2302066499995319,0.2302066499995319,-0.05015361987137287,-0.05015361987137287,-0.05015361987137287,0.2080588287500557,0.2080588287500557,0.2080588287500557,0.0,0.0,0.0,5.07815822676645
2020-11-30 00:00:00,4.689901709860296,4.410183639461198,5.647684963886547,4.689901709860296,4.689901709860296,0.3251949060495998,0.3251949060495998,0.3251949060495998,0.2302066500003941,0.2302066500003941,0.2302066500003941,-0.1076310717327239,-0.1076310717327239,-0.1076310717327239,0.2026193277819296,0.2026193277819296,0.2026193277819296,0.0,0.0,0.0,5.015096615909895
2020-12-01 00:00:00,4.689757051832355,4.399662823339936,5.6230666397528335,4.689757051832355,4.689757051832355,0.3264015240819448,0.3264015240819448,0.3264015240819448,0.2302066499983338,0.2302066499983338,0.2302066499983338,-0.10070258462687565,-0.10070258462687565,-0.10070258462687565,0.19689745871048664,0.19689745871048664,0.19689745871048664,0.0,0.0,0.0,5.016158575914299
2020-12-02 00:00:00,4.689612393804413,4.469406449790552,5.73243914184657,4.689612393804413,4.689612393804413,0.43331206216212936,0.43331206216212936,0.43331206216212936,0.23020664999919602,0.23020664999919602,0.23020664999919602,0.012070913183174447,0.012070913183174447,0.012070913183174447,0.19103449897975894,0.19103449897975894,0.19103449897975894,0.0,0.0,0.0,5.122924455966543
2020-12-03 00:00:00,4.689467735776473,4.567329072720973,5.805403455273989,4.689467735776473,4.689467735776473,0.4895927787879823,0.4895927787879823,0.4895927787879823,0.23020665000005824,0.23020665000005824,0.23020665000005824,0.07420762000013967,0.07420762000013967,0.07420762000013967,0.18517850878778438,0.18517850878778438,0.18517850878778438,0.0,0.0,0.0,5.179060514564456
2020-12-04 00:00:00,4.689323077748532,4.671093979463143,5.8571162464978075,4.689323077748532,4.689323077748532,0.5499263690917511,0.5499263690917511,0.5499263690917511,0.23020664999799795,0.23020664999799795,0.23020664999799795,0.1402394271099638,0.1402394271099638,0.1402394271099638,0.1794802919837895,0.1794802919837895,0.1794802919837895,0.0,0.0,0.0,5.239249446840283
2020-12-05 00:00:00,4.689178419720591,4.491084365553386,5.736172693975243,4.689178419720591,4.689178419720591,0.43626516294841833,0.43626516294841833,0.43626516294841833,0.2302066499988601,0.2302066499988601,0.2302066499988601,0.031969315937768826,0.031969315937768826,0.031969315937768826,0.1740891970117894,0.1740891970117894,0.1740891970117894,0.0,0.0,0.0,5.125443582669009
2020-12-06 00:00:00,4.6890337616926505,4.396497812343864,5.607530190827157,4.6890337616926505,4.6890337616926505,0.3492019045662748,0.3492019045662748,0.3492019045662748,0.23020664999972845,0.23020664999972845,0.23020664999972845,-0.05015361987146828,-0.05015361987146828,-0.05015361987146828,0.16914887443801463,0.16914887443801463,0.16914887443801463,0.0,0.0,0.0,5.038235666258926
2020-12-07 00:00:00,4.688889103664709,4.3921578554716305,5.594047695774436,4.688889103664709,4.688889103664709,0.2873686899373639,0.2873686899373639,0.2873686899373639,0.23020664999766816,0.23020664999766816,0.23020664999766816,-0.10763107173248754,-0.10763107173248754,-0.10763107173248754,0.1647931116721833,0.1647931116721833,0.1647931116721833,0.0,0.0,0.0,4.976257793602073
2020-12-08 00:00:00,4.688744445636768,4.379822244495266,5.602297973020907,4.688744445636768,4.688744445636768,0.2906459315146462,0.2906459315146462,0.2906459315146462,0.23020664999853035,0.23020664999853035,0.23020664999853035,-0.10070258462673774,-0.10070258462673774,-0.10070258462673774,0.1611418661428536,0.1611418661428536,0.1611418661428536,0.0,0.0,0.0,4.9793903771514145
