ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-21,30.879390509971223,30.430187922670346,37.299531300455634,30.879390509971223,30.879390509971223,3.0124479438964293,3.0124479438964293,3.0124479438964293,0.04425935130000957,0.04425935130000957,0.04425935130000957,2.9681885925964204,2.9681885925964204,2.9681885925964204,0.0,0.0,0.0,33.89183845386765
2022-07-22,30.878623150900076,30.158225577729755,36.90425926451565,30.878623150900076,30.878623150900076,2.8193641013816424,2.8193641013816424,2.8193641013816424,-0.03645457322509745,-0.03645457322509745,-0.03645457322509745,2.8558186746067395,2.8558186746067395,2.8558186746067395,0.0,0.0,0.0,33.69798725228172
2022-07-23,30.87785579182893,30.053681170343552,36.89745676234526,30.87785579182893,30.87785579182893,2.6448424682688527,2.6448424682688527,2.6448424682688527,-0.10571381856913539,-0.10571381856913539,-0.10571381856913539,2.750556286837988,2.750556286837988,2.750556286837988,0.0,0.0,0.0,33.52269826009778
2022-07-24,30.87708843275778,29.84429906202103,36.89139876603685,30.87708843275778,30.87708843275778,2.602472569974968,2.602472569974968,2.602472569974968,-0.050395026174570784,-0.050395026174570784,-0.050395026174570784,2.6528675961495383,2.6528675961495383,2.6528675961495383,0.0,0.0,0.0,33.47956100273275
2022-07-25,30.876321073686636,30.204730202506024,36.65628352968129,30.876321073686636,30.876321073686636,2.5663169049098764,2.5663169049098764,2.5663169049098764,0.0031526351636221354,0.0031526351636221354,0.0031526351636221354,2.563164269746254,2.563164269746254,2.563164269746254,0.0,0.0,0.0,33.442637978596515
2022-07-26,30.87555371461549,29.78442161406312,36.944986724174676,30.87555371461549,30.87555371461549,2.564544405901985,2.564544405901985,2.564544405901985,0.08274960169449544,0.08274960169449544,0.08274960169449544,2.4817948042074893,2.4817948042074893,2.4817948042074893,0.0,0.0,0.0,33.440098120517476
2022-07-27,30.874786355544337,29.864305111504237,36.50649581037202,30.874786355544337,30.874786355544337,2.47143854094623,2.47143854094623,2.47143854094623,0.06240182981090622,0.06240182981090622,0.06240182981090622,2.409036711135324,2.409036711135324,2.409036711135324,0.0,0.0,0.0,33.34622489649057
2022-07-28,30.874018996473193,30.178680810763296,36.78498320758109,30.874018996473193,30.874018996473193,2.3893491071093718,2.3893491071093718,2.3893491071093718,0.0442593513000501,0.0442593513000501,0.0442593513000501,2.345089755809322,2.345089755809322,2.345089755809322,0.0,0.0,0.0,33.263368103582565
2022-07-29,30.87325163740205,29.8392313867016,36.62463864713774,30.87325163740205,30.87325163740205,2.253615851383991,2.253615851383991,2.253615851383991,-0.03645457322524757,-0.03645457322524757,-0.03645457322524757,2.2900704246092385,2.2900704246092385,2.2900704246092385,0.0,0.0,0.0,33.12686748878604
2022-07-30,30.8724842783309,29.580271606298243,36.451611135940624,30.8724842783309,30.8724842783309,2.1382939531350735,2.1382939531350735,2.1382939531350735,-0.1057138185691695,-0.1057138185691695,-0.1057138185691695,2.2440077717042435,2.2440077717042435,2.2440077717042435,0.0,0.0,0.0,33.01077823146598
2022-07-31,30.87171691925975,29.628276727929112,36.49362964204654,30.87171691925975,30.87171691925975,2.1564457400390133,2.1564457400390133,2.1564457400390133,-0.050395026174561514,-0.050395026174561514,-0.050395026174561514,2.206840766213575,2.206840766213575,2.206840766213575,0.0,0.0,0.0,33.028162659298765
2022-08-01,30.870949560188606,29.81245513636899,36.54504596021658,30.870949560188606,30.870949560188606,2.1815698635904766,2.1815698635904766,2.1815698635904766,0.003152635163685033,0.003152635163685033,0.003152635163685033,2.1784172284267913,2.1784172284267913,2.1784172284267913,0.0,0.0,0.0,33.05251942377908
2022-08-02,30.870182201117462,29.476183937831042,36.5417397329427,30.870182201117462,30.870182201117462,2.2412440102560143,2.2412440102560143,2.2412440102560143,0.08274960169450402,0.08274960169450402,0.08274960169450402,2.15849440856151,2.15849440856151,2.15849440856151,0.0,0.0,0.0,33.11142621137348
2022-08-03,30.869414842046314,29.36104137834222,36.481044403307216,30.869414842046314,30.869414842046314,2.209143054607392,2.209143054607392,2.209143054607392,0.0624018298108337,0.0624018298108337,0.0624018298108337,2.1467412247965583,2.1467412247965583,2.1467412247965583,0.0,0.0,0.0,33.078557896653706
2022-08-04,30.868647482975163,29.48955057221043,36.173311161668245,30.868647482975163,30.868647482975163,2.187001491183994,2.187001491183994,2.187001491183994,0.04425935129987339,0.04425935129987339,0.04425935129987339,2.142742139884121,2.142742139884121,2.142742139884121,0.0,0.0,0.0,33.055648974159155
2022-08-05,30.86788012390402,29.932513734694137,36.60924527621888,30.86788012390402,30.86788012390402,2.1095480452379105,2.1095480452379105,2.1095480452379105,-0.036454573225057886,-0.036454573225057886,-0.036454573225057886,2.1460026184629686,2.1460026184629686,2.1460026184629686,0.0,0.0,0.0,32.97742816914193
2022-08-06,30.867112764832875,29.370375676297087,36.359114722930464,30.867112764832875,30.867112764832875,2.0502422526377604,2.0502422526377604,2.0502422526377604,-0.10571381856920359,-0.10571381856920359,-0.10571381856920359,2.1559560712069636,2.1559560712069636,2.1559560712069636,0.0,0.0,0.0,32.91735501747063
2022-08-07,30.866345405761727,29.58471583910833,36.314691169771564,30.866345405761727,30.866345405761727,2.1215771318890178,2.1215771318890178,2.1215771318890178,-0.05039502617479454,-0.05039502617479454,-0.05039502617479454,2.171972158063812,2.171972158063812,2.171972158063812,0.0,0.0,0.0,32.987922537650746
2022-08-08,30.865578046690576,29.784754019287323,36.25425841774519,30.865578046690576,30.865578046690576,2.196518927083137,2.196518927083137,2.196518927083137,0.0031526351637479254,0.0031526351637479254,0.0031526351637479254,2.193366291919389,2.193366291919389,2.193366291919389,0.0,0.0,0.0,33.06209697377371
2022-08-09,30.864810687619432,29.728133277459026,36.331729583164545,30.864810687619432,30.864810687619432,2.3021597585332745,2.3021597585332745,2.3021597585332745,0.08274960169455259,0.08274960169455259,0.08274960169455259,2.219410156838722,2.219410156838722,2.219410156838722,0.0,0.0,0.0,33.1669704461527
2022-08-10,30.864043328548288,29.59962893794538,36.61639023653673,30.864043328548288,30.864043328548288,2.3117448620771293,2.3117448620771293,2.3117448620771293,0.062401829810843606,0.062401829810843606,0.062401829810843606,2.2493430322662853,2.2493430322662853,2.2493430322662853,0.0,0.0,0.0,33.17578819062542
2022-08-11,30.863275969477137,29.56328372668261,36.48928219387678,30.863275969477137,30.863275969477137,2.3266430480596263,2.3266430480596263,2.3266430480596263,0.04425935129991393,0.04425935129991393,0.04425935129991393,2.2823836967597124,2.2823836967597124,2.2823836967597124,0.0,0.0,0.0,33.189919017536766
2022-08-12,30.862508610405992,29.634639645992745,36.57107584090889,30.862508610405992,30.862508610405992,2.2812880991886524,2.2812880991886524,2.2812880991886524,-0.03645457322486308,-0.03645457322486308,-0.03645457322486308,2.3177426724135155,2.3177426724135155,2.3177426724135155,0.0,0.0,0.0,33.143796709594646
2022-08-13,30.861741251334845,29.831964655408157,36.36227617897446,30.861741251334845,30.861741251334845,2.248920745808927,2.248920745808927,2.248920745808927,-0.10571381856923766,-0.10571381856923766,-0.10571381856923766,2.3546345643781645,2.3546345643781645,2.3546345643781645,0.0,0.0,0.0,33.11066199714377
2022-08-14,30.8609738922637,29.754423685252334,36.74213910482156,30.8609738922637,30.8609738922637,2.3418952227343452,2.3418952227343452,2.3418952227343452,-0.050395026174785286,-0.050395026174785286,-0.050395026174785286,2.3922902489091307,2.3922902489091307,2.3922902489091307,0.0,0.0,0.0,33.202869114998045
2022-08-15,30.86020653319255,29.6872699195236,36.975107154005535,30.86020653319255,30.86020653319255,2.433121303349512,2.433121303349512,2.433121303349512,0.003152635163789932,0.003152635163789932,0.003152635163789932,2.4299686681857224,2.4299686681857224,2.4299686681857224,0.0,0.0,0.0,33.29332783654206
2022-08-16,30.859439174121405,30.057593004193432,37.03104824267305,30.859439174121405,30.859439174121405,2.5497176022025796,2.5497176022025796,2.5497176022025796,0.08274960169452122,0.08274960169452122,0.08274960169452122,2.4669680005080585,2.4669680005080585,2.4669680005080585,0.0,0.0,0.0,33.40915677632398
2022-08-17,30.858671815050258,30.265259606613945,37.09549558580015,30.858671815050258,30.858671815050258,2.5650378199366624,2.5650378199366624,2.5650378199366624,0.062401829810853536,0.062401829810853536,0.062401829810853536,2.502635990125809,2.502635990125809,2.502635990125809,0.0,0.0,0.0,33.42370963498692
2022-08-18,30.857904455979106,29.896650431598324,36.75552754781408,30.857904455979106,30.857904455979106,2.580638592674539,2.580638592674539,2.580638592674539,0.04425935130008464,0.04425935130008464,0.04425935130008464,2.5363792413744544,2.5363792413744544,2.5363792413744544,0.0,0.0,0.0,33.43854304865364
2022-08-19,30.857137096907962,29.979263905225167,36.903769474207785,30.857137096907962,30.857137096907962,2.5312167332249382,2.5312167332249382,2.5312167332249382,-0.0364545732248999,-0.0364545732248999,-0.0364545732248999,2.567671306449838,2.567671306449838,2.567671306449838,0.0,0.0,0.0,33.3883538301329
2022-08-20,30.85636973783682,29.917170243043486,36.884525079750674,30.85636973783682,30.85636973783682,2.4903456057634736,2.4903456057634736,2.4903456057634736,-0.10571381856917629,-0.10571381856917629,-0.10571381856917629,2.59605942433265,2.59605942433265,2.59605942433265,0.0,0.0,0.0,33.346715343600295
2022-08-21,30.85560237876567,30.04294294582199,36.829607868230944,30.85560237876567,30.85560237876567,2.5707747731511525,2.5707747731511525,2.5707747731511525,-0.05039502617471722,-0.05039502617471722,-0.05039502617471722,2.62116979932587,2.62116979932587,2.62116979932587,0.0,0.0,0.0,33.426377151916824
2022-08-22,30.854835019694526,30.067206234452605,36.6991496935478,30.854835019694526,30.854835019694526,2.645863975727986,2.645863975727986,2.645863975727986,0.0031526351635508417,0.0031526351635508417,0.0031526351635508417,2.642711340564435,2.642711340564435,2.642711340564435,0.0,0.0,0.0,33.50069899542251
2022-08-23,30.854067660623375,30.073021647302337,37.21032033115576,30.854067660623375,30.854067660623375,2.743227419528721,2.743227419528721,2.743227419528721,0.08274960169447233,0.08274960169447233,0.08274960169447233,2.660477817834249,2.660477817834249,2.660477817834249,0.0,0.0,0.0,33.597295080152094
2022-08-24,30.85330030155223,30.184096853230937,37.160956545786156,30.85330030155223,30.85330030155223,2.7367502530376875,2.7367502530376875,2.7367502530376875,0.06240182981086347,0.06240182981086347,0.06240182981086347,2.674348423226824,2.674348423226824,2.674348423226824,0.0,0.0,0.0,33.59005055458992
2022-08-25,30.852532942481083,30.22730851785818,36.97190337774824,30.852532942481083,30.852532942481083,2.72854611299819,2.72854611299819,2.72854611299819,0.04425935130012517,0.04425935130012517,0.04425935130012517,2.684286761698065,2.684286761698065,2.684286761698065,0.0,0.0,0.0,33.58107905547927
2022-08-26,30.851765583409932,30.188599514311996,36.95601590412358,30.851765583409932,30.851765583409932,2.6538837524441514,2.6538837524441514,2.6538837524441514,-0.03645457322505003,-0.03645457322505003,-0.03645457322505003,2.6903383256692015,2.6903383256692015,2.6903383256692015,0.0,0.0,0.0,33.50564933585408
2022-08-27,30.850998224338788,29.902366367365143,36.89232872156061,30.850998224338788,30.850998224338788,2.5869127200814215,2.5869127200814215,2.5869127200814215,-0.10571381856930587,-0.10571381856930587,-0.10571381856930587,2.692626538650727,2.692626538650727,2.692626538650727,0.0,0.0,0.0,33.43791094442021
