,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4493,2022-04-21,30.930160642524545,33.828403008771296,40.87375644122432,30.930160642524545,30.930160642524545,6.2874084896995655,6.2874084896995655,6.2874084896995655,0.0279012564000837,0.0279012564000837,0.0279012564000837,6.259507233299482,6.259507233299482,6.259507233299482,0.0,0.0,0.0,37.217569132224114
4494,2022-04-22,30.92910531725224,33.83611054760763,40.70628000259652,30.92910531725224,30.92910531725224,6.289911529836375,6.289911529836375,6.289911529836375,-0.054897477121818986,-0.054897477121818986,-0.054897477121818986,6.344809006958194,6.344809006958194,6.344809006958194,0.0,0.0,0.0,37.21901684708862
4495,2022-04-23,30.928049991979943,33.77308783666295,40.634344272826645,30.928049991979943,30.928049991979943,6.3314147803525245,6.3314147803525245,6.3314147803525245,-0.09814141493576167,-0.09814141493576167,-0.09814141493576167,6.429556195288287,6.429556195288287,6.429556195288287,0.0,0.0,0.0,37.259464772332464
4496,2022-04-24,30.926994666707643,33.76453219998793,40.95835798139355,30.926994666707643,30.926994666707643,6.478839328645672,6.478839328645672,6.478839328645672,-0.03547155667719412,-0.03547155667719412,-0.03547155667719412,6.514310885322866,6.514310885322866,6.514310885322866,0.0,0.0,0.0,37.40583399535331
4497,2022-04-25,30.92593934143534,34.18225073783149,41.102596656679594,30.92593934143534,30.92593934143534,6.626038767586038,6.626038767586038,6.626038767586038,0.026469210111831246,0.026469210111831246,0.026469210111831246,6.599569557474207,6.599569557474207,6.599569557474207,0.0,0.0,0.0,37.55197810902138
4498,2022-04-26,30.924884016163038,34.352221832868764,40.921801939540224,30.924884016163038,30.924884016163038,6.779440920929617,6.779440920929617,6.779440920929617,0.0936829913664395,0.0936829913664395,0.0936829913664395,6.685757929563178,6.685757929563178,6.685757929563178,0.0,0.0,0.0,37.70432493709266
4499,2022-04-27,30.92382869089074,34.084288829089814,41.00406823718962,30.92382869089074,30.92382869089074,6.813683996892632,6.813683996892632,6.813683996892632,0.04045699085704655,0.04045699085704655,0.04045699085704655,6.773227006035585,6.773227006035585,6.773227006035585,0.0,0.0,0.0,37.73751268778337
4500,2022-04-28,30.922773365618433,34.30057492424181,41.37596495081098,30.922773365618433,30.922773365618433,6.890151579017439,6.890151579017439,6.890151579017439,0.02790125640012128,0.02790125640012128,0.02790125640012128,6.862250322617317,6.862250322617317,6.862250322617317,0.0,0.0,0.0,37.812924944635874
4501,2022-04-29,30.921718040346136,34.339976165579415,41.313903291093574,30.921718040346136,30.921718040346136,6.898124882970713,6.898124882970713,6.898124882970713,-0.05489747712196888,-0.05489747712196888,-0.05489747712196888,6.953022360092682,6.953022360092682,6.953022360092682,0.0,0.0,0.0,37.81984292331685
4502,2022-04-30,30.92066271507383,34.29826138756501,41.05728147762405,30.92066271507383,30.92066271507383,6.947516671521832,6.947516671521832,6.947516671521832,-0.09814141493579212,-0.09814141493579212,-0.09814141493579212,7.045658086457625,7.045658086457625,7.045658086457625,0.0,0.0,0.0,37.86817938659566
4503,2022-05-01,30.91960738980153,34.99737420979232,41.52340190821911,30.91960738980153,30.91960738980153,7.1047220177363695,7.1047220177363695,7.1047220177363695,-0.03547155667720961,-0.03547155667720961,-0.03547155667720961,7.140193574413579,7.140193574413579,7.140193574413579,0.0,0.0,0.0,38.0243294075379
4504,2022-05-02,30.91855206452923,34.91911639030441,41.73712871774696,30.91855206452923,30.91855206452923,7.263056841192871,7.263056841192871,7.263056841192871,0.026469210111584613,0.026469210111584613,0.026469210111584613,7.236587631081285,7.236587631081285,7.236587631081285,0.0,0.0,0.0,38.1816089057221
4505,2022-05-03,30.917496739256926,34.94236636574243,41.75349797477566,30.917496739256926,30.917496739256926,7.428407360139786,7.428407360139786,7.428407360139786,0.0936829913664394,0.0936829913664394,0.0936829913664394,7.3347243687733465,7.3347243687733465,7.3347243687733465,0.0,0.0,0.0,38.34590409939671
4506,2022-05-04,30.91644141398463,35.09008417867163,41.89257379754689,30.91644141398463,30.91644141398463,7.474873630452846,7.474873630452846,7.474873630452846,0.040456990856982566,0.040456990856982566,0.040456990856982566,7.434416639595864,7.434416639595864,7.434416639595864,0.0,0.0,0.0,38.391315044437476
4507,2022-05-05,30.91538608871232,34.98886933416481,41.86356220638534,30.91538608871232,30.91538608871232,7.563311508728837,7.563311508728837,7.563311508728837,0.027901256399958402,0.027901256399958402,0.027901256399958402,7.535410252328879,7.535410252328879,7.535410252328879,0.0,0.0,0.0,38.478697597441155
4508,2022-05-06,30.914330763440024,35.16911245600672,41.72586294020899,30.914330763440024,30.914330763440024,7.582491410138318,7.582491410138318,7.582491410138318,-0.05489747712186575,-0.05489747712186575,-0.05489747712186575,7.637388887260184,7.637388887260184,7.637388887260184,0.0,0.0,0.0,38.496822173578344
4509,2022-05-07,30.913275438167723,35.13458790554492,42.12581530987693,30.913275438167723,30.913275438167723,7.641838208236809,7.641838208236809,7.641838208236809,-0.09814141493581505,-0.09814141493581505,-0.09814141493581505,7.739979623172624,7.739979623172624,7.739979623172624,0.0,0.0,0.0,38.555113646404536
