,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1629,2014-06-18,33.412290146536506,34.751901239192286,38.904513334887845,33.412290146536506,33.412290146536506,3.4547433542063497,3.4547433542063497,3.4547433542063497,-0.02671497351449024,-0.02671497351449024,-0.02671497351449024,3.4814583277208393,3.4814583277208393,3.4814583277208393,0.0,0.0,0.0,36.867033500742856
1630,2014-06-19,33.41537133457317,34.56223303914063,38.90726098385554,33.41537133457317,33.41537133457317,3.3549363485186894,3.3549363485186894,3.3549363485186894,-0.05503733399997558,-0.05503733399997558,-0.05503733399997558,3.4099736825186655,3.4099736825186655,3.4099736825186655,0.0,0.0,0.0,36.770307683091865
1631,2014-06-20,33.41845252260983,34.6804558683096,38.89945339586908,33.41845252260983,33.41845252260983,3.4180281026356774,3.4180281026356774,3.4180281026356774,0.08100507555957871,0.08100507555957871,0.08100507555957871,3.337023027076099,3.337023027076099,3.337023027076099,0.0,0.0,0.0,36.836480625245514
1632,2014-06-21,33.42153371064649,34.62292287754842,38.798507366202884,33.42153371064649,33.42153371064649,3.264495645438547,3.264495645438547,3.264495645438547,0.00214283144134255,0.00214283144134255,0.00214283144134255,3.2623528139972042,3.2623528139972042,3.2623528139972042,0.0,0.0,0.0,36.686029356085044
1633,2014-06-22,33.42461489868316,34.45401577560055,38.80712017965318,33.42461489868316,33.42461489868316,3.1842117660159666,3.1842117660159666,3.1842117660159666,-0.001520159784572868,-0.001520159784572868,-0.001520159784572868,3.1857319258005394,3.1857319258005394,3.1857319258005394,0.0,0.0,0.0,36.60882666469912
1634,2014-06-23,33.42769608671982,34.37674055240965,38.513649211960896,33.42769608671982,33.42769608671982,3.053971220827451,3.053971220827451,3.053971220827451,-0.05299694894946296,-0.05299694894946296,-0.05299694894946296,3.106968169776914,3.106968169776914,3.106968169776914,0.0,0.0,0.0,36.48166730754727
1635,2014-06-24,33.43077727475648,34.39617636424815,38.575122520245785,33.43077727475648,33.43077727475648,3.0790450463019767,3.0790450463019767,3.0790450463019767,0.05312150924741783,0.05312150924741783,0.05312150924741783,3.0259235370545587,3.0259235370545587,3.0259235370545587,0.0,0.0,0.0,36.50982232105846
1636,2014-06-25,33.43385846279314,34.39807231702185,38.500208325056356,33.43385846279314,33.43385846279314,2.9158127611949625,2.9158127611949625,2.9158127611949625,-0.026714973514166053,-0.026714973514166053,-0.026714973514166053,2.9425277347091288,2.9425277347091288,2.9425277347091288,0.0,0.0,0.0,36.3496712239881
1637,2014-06-26,33.43693965082981,34.061363702384696,38.298953194245364,33.43693965082981,33.43693965082981,2.801752216946481,2.801752216946481,2.801752216946481,-0.055037334000520854,-0.055037334000520854,-0.055037334000520854,2.856789550947002,2.856789550947002,2.856789550947002,0.0,0.0,0.0,36.23869186777629
1638,2014-06-27,33.44002083886647,34.09648406483508,38.4238110920356,33.44002083886647,33.44002083886647,2.8498107529465306,2.8498107529465306,2.8498107529465306,0.08100507555947341,0.08100507555947341,0.08100507555947341,2.768805677387057,2.768805677387057,2.768805677387057,0.0,0.0,0.0,36.289831591813
1639,2014-06-28,33.44310202690313,33.96453788932056,38.32782515276506,33.44310202690313,33.44310202690313,2.6809095188430443,2.6809095188430443,2.6809095188430443,0.002142831441263887,0.002142831441263887,0.002142831441263887,2.67876668740178,2.67876668740178,2.67876668740178,0.0,0.0,0.0,36.12401154574617
1640,2014-06-29,33.44618321493979,33.8373329365101,38.1680471543476,33.44618321493979,33.44618321493979,2.5854397934129825,2.5854397934129825,2.5854397934129825,-0.0015201597845669657,-0.0015201597845669657,-0.0015201597845669657,2.5869599531975496,2.5869599531975496,2.5869599531975496,0.0,0.0,0.0,36.031623008352774
1641,2014-06-30,33.44926440297645,33.849737412096445,37.95127189785655,33.44926440297645,33.44926440297645,2.440772425464624,2.440772425464624,2.440772425464624,-0.05299694894954503,-0.05299694894954503,-0.05299694894954503,2.493769374414169,2.493769374414169,2.493769374414169,0.0,0.0,0.0,35.890036828441076
1642,2014-07-01,33.45234559101311,33.9238551713404,37.88777981356259,33.45234559101311,33.45234559101311,2.452793394149087,2.452793394149087,2.452793394149087,0.05312150924736387,0.05312150924736387,0.05312150924736387,2.3996718849017227,2.3996718849017227,2.3996718849017227,0.0,0.0,0.0,35.9051389851622
1643,2014-07-02,33.45542677904977,33.60904398181676,37.77944192068335,33.45542677904977,33.45542677904977,2.278515825800568,2.278515825800568,2.278515825800568,-0.026714973514309476,-0.026714973514309476,-0.026714973514309476,2.3052307993148773,2.3052307993148773,2.3052307993148773,0.0,0.0,0.0,35.73394260485034
1644,2014-07-03,33.45850796708643,33.56128155770104,37.75477037579917,33.45850796708643,33.45850796708643,2.156048820490301,2.156048820490301,2.156048820490301,-0.05503733400025771,-0.05503733400025771,-0.05503733400025771,2.211086154490559,2.211086154490559,2.211086154490559,0.0,0.0,0.0,35.61455678757673
