ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-08-16,32.31775513023549,31.26348567161849,38.29313743704748,32.31775513023549,32.31775513023549,2.4949169972601166,2.4949169972601166,2.4949169972601166,-0.0974923009323187,-0.0974923009323187,-0.0974923009323187,2.592409298192435,2.592409298192435,2.592409298192435,0.0,0.0,0.0,34.81267212749561
2014-08-17,32.33370467960368,31.14783490452991,38.240367048149494,32.33370467960368,32.33370467960368,2.5564042068844954,2.5564042068844954,2.5564042068844954,-0.06751770105259151,-0.06751770105259151,-0.06751770105259151,2.6239219079370866,2.6239219079370866,2.6239219079370866,0.0,0.0,0.0,34.89010888648817
2014-08-18,32.34965422897186,31.664467632850254,38.41731568321522,32.34965422897186,32.34965422897186,2.643399086154112,2.643399086154112,2.643399086154112,-0.010161096995891614,-0.010161096995891614,-0.010161096995891614,2.6535601831500033,2.6535601831500033,2.6535601831500033,0.0,0.0,0.0,34.99305331512597
2014-08-19,32.36560377834004,31.626441210377777,38.370464738512986,32.36560377834004,32.36560377834004,2.7549301382895037,2.7549301382895037,2.7549301382895037,0.07409304335174881,0.07409304335174881,0.07409304335174881,2.680837094937755,2.680837094937755,2.680837094937755,0.0,0.0,0.0,35.12053391662954
2014-08-20,32.38155332770821,31.545450848308082,38.47290032301175,32.38155332770821,32.38155332770821,2.7585068559959307,2.7585068559959307,2.7585068559959307,0.05317374132396887,0.05317374132396887,0.05317374132396887,2.7053331146719617,2.7053331146719617,2.7053331146719617,0.0,0.0,0.0,35.14006018370414
2014-08-21,32.39750287707639,31.785244710999503,38.441341693119064,32.39750287707639,32.39750287707639,2.7881830040451456,2.7881830040451456,2.7881830040451456,0.061482294899998575,0.061482294899998575,0.061482294899998575,2.7267007091451467,2.7267007091451467,2.7267007091451467,0.0,0.0,0.0,35.185685881121536
2014-08-22,32.41345242644458,31.690737661177813,38.40162165690848,32.41345242644458,32.41345242644458,2.7310895482058415,2.7310895482058415,2.7310895482058415,-0.013577980594804837,-0.013577980594804837,-0.013577980594804837,2.7446675288006466,2.7446675288006466,2.7446675288006466,0.0,0.0,0.0,35.14454197465042
2014-08-23,32.42940197581275,31.590060084097168,38.56672538001917,32.42940197581275,32.42940197581275,2.66154595647567,2.66154595647567,2.66154595647567,-0.0974923009323775,-0.0974923009323775,-0.0974923009323775,2.7590382574080476,2.7590382574080476,2.7590382574080476,0.0,0.0,0.0,35.09094793228842
2014-08-24,32.44535152518093,31.821285187918292,38.677287489283984,32.44535152518093,32.44535152518093,2.7021774170163257,2.7021774170163257,2.7021774170163257,-0.06751770105273892,-0.06751770105273892,-0.06751770105273892,2.7696951180690643,2.7696951180690643,2.7696951180690643,0.0,0.0,0.0,35.147528942197255
2014-08-25,32.461301074549105,31.551196654601082,38.42321807258899,32.461301074549105,32.461301074549105,2.7664359592374,2.7664359592374,2.7664359592374,-0.01016109699600488,-0.01016109699600488,-0.01016109699600488,2.7765970562334052,2.7765970562334052,2.7765970562334052,0.0,0.0,0.0,35.227737033786504
2014-08-26,32.477250623917286,31.86696568933947,38.689911599518986,32.477250623917286,32.477250623917286,2.853870688247951,2.853870688247951,2.853870688247951,0.07409304335173188,0.07409304335173188,0.07409304335173188,2.7797776448962193,2.7797776448962193,2.7797776448962193,0.0,0.0,0.0,35.33112131216524
2014-08-27,32.493200173285466,31.922882264937,38.62670352308957,32.493200173285466,32.493200173285466,2.8325155211300346,2.8325155211300346,2.8325155211300346,0.05317374132391728,0.05317374132391728,0.05317374132391728,2.779341779806117,2.779341779806117,2.779341779806117,0.0,0.0,0.0,35.3257156944155
2014-08-28,32.50914972265365,31.86721319731653,38.778621575939944,32.50914972265365,32.50914972265365,2.8369435477643545,2.8369435477643545,2.8369435477643545,0.0614822948999496,0.0614822948999496,0.0614822948999496,2.7754612528644054,2.7754612528644054,2.7754612528644054,0.0,0.0,0.0,35.34609327041801
2014-08-29,32.525099272021826,31.67404203810695,38.871608444813084,32.525099272021826,32.525099272021826,2.754791328973547,2.754791328973547,2.754791328973547,-0.013577980594962397,-0.013577980594962397,-0.013577980594962397,2.7683693095685094,2.7683693095685094,2.7683693095685094,0.0,0.0,0.0,35.27989060099537
2014-08-30,32.54104882139001,31.991927855564043,38.72637540458614,32.54104882139001,32.54104882139001,2.6608620100922824,2.6608620100922824,2.6608620100922824,-0.09749230093223327,-0.09749230093223327,-0.09749230093223327,2.7583543110245152,2.7583543110245152,2.7583543110245152,0.0,0.0,0.0,35.20191083148229
2014-08-31,32.55699837075818,31.80855708939942,38.83086097286684,32.55699837075818,32.55699837075818,2.6782349314915654,2.6782349314915654,2.6782349314915654,-0.06751770105259144,-0.06751770105259144,-0.06751770105259144,2.7457526325441566,2.7457526325441566,2.7457526325441566,0.0,0.0,0.0,35.235233302249746
2014-09-01,32.57294792012637,32.03529409427556,38.40062687306354,32.57294792012637,32.57294792012637,2.720779842012646,2.720779842012646,2.720779842012646,-0.010161096995952789,-0.010161096995952789,-0.010161096995952789,2.730940939008599,2.730940939008599,2.730940939008599,0.0,0.0,0.0,35.293727762139014
2014-09-02,32.58889746949455,31.815271612919663,38.77570343656985,32.58889746949455,32.58889746949455,2.78842102538624,2.78842102538624,2.78842102538624,0.07409304335172771,0.07409304335172771,0.07409304335172771,2.7143279820345123,2.7143279820345123,2.7143279820345123,0.0,0.0,0.0,35.37731849488079
