Unnamed: 0,datetime,datetimeEpoch,tempmax,humidity,windspeed,cloudcover,description
0.0,2010-01-01,1262284200.0,27.1,72.4,20.5,37.9,Partly cloudy throughout the day with early morning rain.
1.0,2010-01-02,1262370600.0,27.0,67.0,18.4,31.5,Partly cloudy throughout the day.
2.0,2010-01-03,1262457000.0,26.1,67.9,16.6,45.4,Partly cloudy throughout the day.
3.0,2010-01-04,1262543400.0,27.1,59.8,20.5,29.8,Partly cloudy throughout the day.
4.0,2010-01-05,1262629800.0,28.0,60.8,20.5,17.2,Clear conditions throughout the day.
5.0,2010-01-06,1262716200.0,26.3,64.1,14.8,37.9,Partly cloudy throughout the day.
6.0,2010-01-07,1262802600.0,25.6,75.2,13.8,42.4,Partly cloudy throughout the day.
7.0,2010-01-08,1262889000.0,26.5,75.2,12.1,66.3,Partly cloudy throughout the day.
8.0,2010-01-09,1262975400.0,27.5,74.7,18.5,78.7,Partly cloudy throughout the day.
9.0,2010-01-10,1263061800.0,27.0,75.4,16.6,63.9,Partly cloudy throughout the day with rain.
10.0,2010-01-11,1263148200.0,28.5,75.3,16.6,53.3,Partly cloudy throughout the day with early morning rain.
11.0,2010-01-12,1263234600.0,27.8,78.5,13.0,67.2,Partly cloudy throughout the day.
12.0,2010-01-13,1263321000.0,28.0,77.9,13.9,66.7,Partly cloudy throughout the day.
13.0,2010-01-14,1263407400.0,28.0,74.4,17.4,53.3,Partly cloudy throughout the day.
14.0,2010-01-15,1263493800.0,26.0,72.7,19.5,55.1,Partly cloudy throughout the day.
15.0,2010-01-16,1263580200.0,27.0,68.5,18.6,47.3,Partly cloudy throughout the day.
16.0,2010-01-17,1263666600.0,27.0,68.7,18.4,30.6,Partly cloudy throughout the day.
17.0,2010-01-18,1263753000.0,28.0,67.3,13.9,61.5,Partly cloudy throughout the day.
18.0,2010-01-19,1263839400.0,27.5,72.6,15.6,58.3,Partly cloudy throughout the day.
19.0,2010-01-20,1263925800.0,26.5,65.5,14.8,51.6,Partly cloudy throughout the day.
20.0,2010-01-21,1264012200.0,26.1,59.6,13.0,9.6,Clear conditions throughout the day.
21.0,2010-01-22,1264098600.0,27.0,53.5,13.0,5.4,Clear conditions throughout the day.
22.0,2010-01-23,1264185000.0,27.0,53.8,13.8,12.4,Clear conditions throughout the day.
23.0,2010-01-24,1264271400.0,26.5,60.4,12.1,27.1,Partly cloudy throughout the day.
24.0,2010-01-25,1264357800.0,26.0,65.4,16.6,47.4,Partly cloudy throughout the day.
25.0,2010-01-26,1264444200.0,26.5,63.8,16.6,50.9,Partly cloudy throughout the day.
26.0,2010-01-27,1264530600.0,27.0,64.8,15.7,48.8,Partly cloudy throughout the day.
27.0,2010-01-28,1264617000.0,27.0,66.9,18.6,49.8,Partly cloudy throughout the day.
28.0,2010-01-29,1264703400.0,27.3,64.6,15.6,28.8,Partly cloudy throughout the day.
29.0,2010-01-30,1264789800.0,28.0,57.9,14.8,18.2,Clear conditions throughout the day.
30.0,2010-01-31,1264876200.0,28.1,62.2,13.9,40.0,Partly cloudy throughout the day.
31.0,2010-02-01,1264962600.0,27.8,62.0,13.0,37.4,Partly cloudy throughout the day.
32.0,2010-02-02,1265049000.0,27.3,61.9,18.4,36.2,Partly cloudy throughout the day.
33.0,2010-02-03,1265135400.0,28.0,53.4,14.8,27.9,Becoming cloudy in the afternoon.
34.0,2010-02-04,1265221800.0,27.3,57.3,24.1,29.6,Partly cloudy throughout the day.
35.0,2010-02-05,1265308200.0,27.6,57.6,18.4,28.4,Partly cloudy throughout the day.
36.0,2010-02-06,1265394600.0,27.0,59.9,25.9,21.9,Partly cloudy throughout the day.
37.0,2010-02-07,1265481000.0,26.6,64.1,20.3,24.5,Partly cloudy throughout the day.
38.0,2010-02-08,1265567400.0,32.7,54.1,16.9,36.0,Partly cloudy throughout the day.
39.0,2010-02-09,1265653800.0,34.5,52.1,16.6,21.0,Partly cloudy throughout the day.
40.0,2010-02-10,1265740200.0,33.9,55.0,19.1,45.7,Partly cloudy throughout the day.
41.0,2010-02-11,1265826600.0,33.7,56.1,17.6,79.1,Partly cloudy throughout the day.
42.0,2010-02-12,1265913000.0,34.1,58.4,18.7,71.2,Partly cloudy throughout the day.
43.0,2010-02-13,1265999400.0,35.4,56.6,18.7,32.4,Clearing in the afternoon.
44.0,2010-02-14,1266085800.0,34.1,51.3,17.6,58.5,Partly cloudy throughout the day.
45.0,2010-02-15,1266172200.0,35.9,51.8,20.5,42.9,Partly cloudy throughout the day.
46.0,2010-02-16,1266258600.0,35.4,53.7,18.0,45.0,Clearing in the afternoon.
47.0,2010-02-17,1266345000.0,36.2,51.9,17.6,41.1,Clearing in the afternoon.
48.0,2010-02-18,1266431400.0,36.1,48.8,16.2,59.4,Partly cloudy throughout the day.
49.0,2010-02-19,1266517800.0,34.3,39.5,18.4,63.2,Partly cloudy throughout the day.
50.0,2010-02-20,1266604200.0,36.4,43.6,16.9,41.4,Partly cloudy throughout the day.
51.0,2010-02-21,1266690600.0,36.1,48.3,14.8,56.4,Partly cloudy throughout the day.
52.0,2010-02-22,1266777000.0,36.2,47.7,18.0,21.8,Partly cloudy throughout the day.
53.0,2010-02-23,1266863400.0,36.1,48.8,14.4,28.8,Partly cloudy throughout the day.
54.0,2010-02-24,1266949800.0,35.7,48.4,9.0,50.3,Partly cloudy throughout the day.
55.0,2010-02-25,1267036200.0,34.4,46.3,14.4,51.4,Partly cloudy throughout the day.
56.0,2010-02-26,1267122600.0,35.2,43.5,19.1,65.2,Partly cloudy throughout the day.
57.0,2010-02-27,1267209000.0,37.0,41.5,16.9,33.3,Partly cloudy throughout the day.
58.0,2010-02-28,1267295400.0,36.7,42.2,16.9,33.9,Partly cloudy throughout the day.
59.0,2010-03-01,1267381800.0,36.2,35.5,20.5,64.8,Partly cloudy throughout the day.
60.0,2010-03-02,1267468200.0,36.7,37.9,16.6,63.7,Partly cloudy throughout the day.
61.0,2010-03-03,1267554600.0,37.1,32.9,14.0,31.9,Partly cloudy throughout the day.
62.0,2010-03-04,1267641000.0,36.9,36.7,14.8,45.0,Partly cloudy throughout the day.
63.0,2010-03-05,1267727400.0,37.6,38.2,14.0,33.1,Partly cloudy throughout the day.
64.0,2010-03-06,1267813800.0,37.9,41.8,13.7,27.6,Partly cloudy throughout the day.
65.0,2010-03-07,1267900200.0,38.6,42.8,15.1,38.7,Partly cloudy throughout the day.
66.0,2010-03-08,1267986600.0,38.0,42.9,18.7,57.6,Partly cloudy throughout the day.
67.0,2010-03-09,1268073000.0,37.9,39.0,21.2,40.8,Partly cloudy throughout the day.
68.0,2010-03-10,1268159400.0,36.4,45.7,22.3,57.0,Partly cloudy throughout the day.
69.0,2010-03-11,1268245800.0,36.4,49.3,25.9,55.7,Partly cloudy throughout the day.
70.0,2010-03-12,1268332200.0,35.9,52.1,26.3,58.9,Partly cloudy throughout the day.
71.0,2010-03-13,1268418600.0,37.4,44.0,22.0,61.4,Partly cloudy throughout the day.
72.0,2010-03-14,1268505000.0,35.2,44.1,11.5,58.4,Partly cloudy throughout the day.
73.0,2010-03-15,1268591400.0,38.1,40.9,19.4,56.1,Becoming cloudy in the afternoon.
74.0,2010-03-16,1268677800.0,36.2,40.1,18.4,80.5,Partly cloudy throughout the day.
75.0,2010-03-17,1268764200.0,34.2,38.8,20.9,61.6,Partly cloudy throughout the day.
76.0,2010-03-18,1268850600.0,35.8,43.3,24.1,54.0,Partly cloudy throughout the day.
77.0,2010-03-19,1268937000.0,36.2,42.1,17.6,60.7,Partly cloudy throughout the day.
78.0,2010-03-20,1269023400.0,37.5,40.1,20.5,60.9,Partly cloudy throughout the day.
79.0,2010-03-21,1269109800.0,37.8,31.4,18.0,50.4,Partly cloudy throughout the day.
80.0,2010-03-22,1269196200.0,37.8,27.0,16.9,22.0,Becoming cloudy in the afternoon.
81.0,2010-03-23,1269282600.0,38.0,33.4,19.4,11.0,Clear conditions throughout the day.
82.0,2010-03-24,1269369000.0,38.2,38.5,20.5,41.8,Partly cloudy throughout the day.
83.0,2010-03-25,1269455400.0,38.5,40.2,19.4,57.4,Partly cloudy throughout the day.
84.0,2010-03-26,1269541800.0,38.5,46.2,18.7,64.6,Partly cloudy throughout the day.
85.0,2010-03-27,1269628200.0,37.9,50.1,20.9,76.9,Partly cloudy throughout the day with morning rain.
86.0,2010-03-28,1269714600.0,38.4,50.6,26.3,76.5,Partly cloudy throughout the day.
87.0,2010-03-29,1269801000.0,39.0,48.3,21.2,70.5,Partly cloudy throughout the day.
88.0,2010-03-30,1269887400.0,39.2,49.1,20.5,55.3,Partly cloudy throughout the day with late afternoon rain.
89.0,2010-03-31,1269973800.0,30.9,63.4,16.6,84.6,Partly cloudy throughout the day with morning rain.
90.0,2010-04-01,1270060200.0,39.0,44.9,22.0,63.9,Partly cloudy throughout the day.
91.0,2010-04-02,1270146600.0,39.6,35.0,12.2,58.9,Partly cloudy throughout the day.
92.0,2010-04-03,1270233000.0,39.3,42.9,22.3,68.9,Partly cloudy throughout the day.
93.0,2010-04-04,1270319400.0,38.7,41.2,22.7,55.6,Partly cloudy throughout the day.
94.0,2010-04-05,1270405800.0,38.5,41.0,21.2,39.4,Partly cloudy throughout the day.
95.0,2010-04-06,1270492200.0,37.9,49.2,22.0,64.4,Partly cloudy throughout the day.
96.0,2010-04-07,1270578600.0,38.5,42.0,23.0,67.3,Partly cloudy throughout the day.
97.0,2010-04-08,1270665000.0,35.7,48.1,19.8,77.4,Partly cloudy throughout the day.
98.0,2010-04-09,1270751400.0,39.8,41.6,15.5,54.1,Partly cloudy throughout the day.
99.0,2010-04-10,1270837800.0,37.8,40.7,13.7,63.7,Partly cloudy throughout the day.
100.0,2010-04-11,1270924200.0,38.4,38.0,13.0,58.1,Partly cloudy throughout the day.
101.0,2010-04-12,1271010600.0,37.4,50.9,22.3,71.0,Partly cloudy throughout the day with late afternoon rain.
102.0,2010-04-13,1271097000.0,35.4,67.4,20.5,78.0,Partly cloudy throughout the day with rain.
103.0,2010-04-14,1271183400.0,34.0,68.5,20.5,85.9,Partly cloudy throughout the day with rain.
104.0,2010-04-15,1271269800.0,34.6,62.0,20.5,61.3,Partly cloudy throughout the day.
105.0,2010-04-16,1271356200.0,36.9,56.2,13.7,68.8,Partly cloudy throughout the day.
106.0,2010-04-17,1271442600.0,36.5,56.1,13.3,58.4,Partly cloudy throughout the day with rain in the morning and afternoon.
107.0,2010-04-18,1271529000.0,33.1,65.4,13.0,84.3,Partly cloudy throughout the day with rain.
108.0,2010-04-19,1271615400.0,31.4,71.0,11.5,85.7,Partly cloudy throughout the day with late afternoon rain.
109.0,2010-04-20,1271701800.0,33.7,67.2,15.5,73.6,Partly cloudy throughout the day with afternoon rain.
110.0,2010-04-21,1271788200.0,33.1,74.0,26.7,81.2,Partly cloudy throughout the day with rain.
111.0,2010-04-22,1271874600.0,35.2,64.2,16.6,65.1,Partly cloudy throughout the day.
112.0,2010-04-23,1271961000.0,35.8,57.0,9.7,68.6,Partly cloudy throughout the day with late afternoon rain.
113.0,2010-04-24,1272047400.0,32.9,66.9,13.0,80.7,Partly cloudy throughout the day with late afternoon rain.
114.0,2010-04-25,1272133800.0,33.9,63.0,11.2,73.4,Partly cloudy throughout the day with a chance of rain throughout the day.
115.0,2010-04-26,1272220200.0,36.0,59.7,19.4,46.0,Partly cloudy throughout the day with rain clearing later.
116.0,2010-04-27,1272306600.0,34.2,63.7,12.6,79.4,Partly cloudy throughout the day with late afternoon rain.
117.0,2010-04-28,1272393000.0,34.4,62.2,12.6,74.2,Partly cloudy throughout the day with a chance of rain throughout the day.
118.0,2010-04-29,1272479400.0,33.5,63.1,9.4,73.1,Partly cloudy throughout the day with rain clearing later.
119.0,2010-04-30,1272565800.0,30.2,72.6,18.4,75.3,Partly cloudy throughout the day with late afternoon rain.
120.0,2010-05-01,1272652200.0,31.0,69.9,9.0,79.4,Partly cloudy throughout the day with early morning rain.
121.0,2010-05-02,1272738600.0,30.5,66.4,6.1,76.6,Partly cloudy throughout the day with rain.
122.0,2010-05-03,1272825000.0,31.8,67.9,9.4,80.8,Partly cloudy throughout the day with morning rain.
123.0,2010-05-04,1272911400.0,32.3,67.9,11.2,71.7,Partly cloudy throughout the day with late afternoon rain.
124.0,2010-05-05,1272997800.0,34.8,65.2,9.7,77.8,Partly cloudy throughout the day with rain.
125.0,2010-05-06,1273084200.0,36.1,65.1,13.0,78.6,Partly cloudy throughout the day with afternoon rain.
126.0,2010-05-07,1273170600.0,37.1,60.9,14.8,71.5,Partly cloudy throughout the day.
127.0,2010-05-08,1273257000.0,36.3,59.5,12.6,70.0,Partly cloudy throughout the day with rain.
128.0,2010-05-09,1273343400.0,34.5,63.9,11.2,74.6,Partly cloudy throughout the day.
129.0,2010-05-10,1273429800.0,36.4,60.0,11.2,77.0,Partly cloudy throughout the day.
130.0,2010-05-11,1273516200.0,34.7,62.9,16.2,68.5,Partly cloudy throughout the day with late afternoon rain.
131.0,2010-05-12,1273602600.0,34.7,63.2,13.7,68.4,Partly cloudy throughout the day.
132.0,2010-05-13,1273689000.0,36.5,62.4,13.0,70.0,Partly cloudy throughout the day with late afternoon rain.
133.0,2010-05-14,1273775400.0,33.5,68.6,18.4,73.9,Partly cloudy throughout the day with afternoon rain.
134.0,2010-05-15,1273861800.0,35.0,64.8,14.8,68.4,Partly cloudy throughout the day.
135.0,2010-05-16,1273948200.0,35.3,68.5,24.1,73.7,Partly cloudy throughout the day with rain.
136.0,2010-05-17,1274034600.0,32.7,71.2,17.6,78.8,Partly cloudy throughout the day with a chance of rain throughout the day.
137.0,2010-05-18,1274121000.0,31.4,74.6,20.5,80.7,Partly cloudy throughout the day with rain.
138.0,2010-05-19,1274207400.0,27.7,83.9,22.7,91.6,Cloudy skies throughout the day with afternoon rain.
139.0,2010-05-20,1274293800.0,30.1,80.6,34.9,90.9,Cloudy skies throughout the day with afternoon rain.
140.0,2010-05-21,1274380200.0,31.7,77.7,37.1,77.2,Partly cloudy throughout the day with late afternoon rain.
141.0,2010-05-22,1274466600.0,33.6,73.2,26.6,78.9,Partly cloudy throughout the day with late afternoon rain.
142.0,2010-05-23,1274553000.0,31.4,73.9,20.9,69.9,Partly cloudy throughout the day with rain.
143.0,2010-05-24,1274639400.0,31.7,72.9,22.3,72.7,Partly cloudy throughout the day.
144.0,2010-05-25,1274725800.0,32.1,76.4,29.5,74.4,Partly cloudy throughout the day.
145.0,2010-05-26,1274812200.0,31.1,71.7,25.6,72.5,Partly cloudy throughout the day.
146.0,2010-05-27,1274898600.0,36.5,62.9,27.7,64.9,Partly cloudy throughout the day.
147.0,2010-05-28,1274985000.0,35.4,67.4,25.6,64.8,Partly cloudy throughout the day with rain.
148.0,2010-05-29,1275071400.0,34.3,70.4,24.5,61.4,Partly cloudy throughout the day with late afternoon rain.
149.0,2010-05-30,1275157800.0,32.4,74.0,22.3,79.5,Partly cloudy throughout the day with late afternoon rain.
150.0,2010-05-31,1275244200.0,30.7,75.6,24.5,79.9,Partly cloudy throughout the day with late afternoon rain.
151.0,2010-06-01,1275330600.0,34.0,73.4,23.0,74.6,Partly cloudy throughout the day with afternoon rain.
152.0,2010-06-02,1275417000.0,34.0,72.7,23.8,73.8,Partly cloudy throughout the day with late afternoon rain.
153.0,2010-06-03,1275503400.0,31.5,76.3,20.5,84.6,Partly cloudy throughout the day with late afternoon rain.
154.0,2010-06-04,1275589800.0,31.0,73.0,22.3,66.2,Partly cloudy throughout the day with rain.
155.0,2010-06-05,1275676200.0,29.4,79.9,24.1,82.8,Partly cloudy throughout the day with early morning rain.
156.0,2010-06-06,1275762600.0,31.1,80.1,31.3,89.0,Partly cloudy throughout the day with rain.
157.0,2010-06-07,1275849000.0,28.1,80.5,28.4,89.2,Partly cloudy throughout the day with afternoon rain.
158.0,2010-06-08,1275935400.0,29.1,78.0,23.4,83.7,Partly cloudy throughout the day.
159.0,2010-06-09,1276021800.0,29.0,83.0,22.3,81.1,Partly cloudy throughout the day with afternoon rain.
160.0,2010-06-10,1276108200.0,28.3,81.7,16.6,81.2,Partly cloudy throughout the day with late afternoon rain.
161.0,2010-06-11,1276194600.0,30.4,79.7,11.2,80.7,Partly cloudy throughout the day with rain clearing later.
162.0,2010-06-12,1276281000.0,28.4,84.3,28.4,88.2,Partly cloudy throughout the day with afternoon rain.
163.0,2010-06-13,1276367400.0,28.4,84.0,29.5,92.2,Cloudy skies throughout the day with morning rain.
164.0,2010-06-14,1276453800.0,29.1,81.8,31.3,87.7,Partly cloudy throughout the day with afternoon rain.
165.0,2010-06-15,1276540200.0,30.2,80.0,33.1,86.0,Partly cloudy throughout the day with a chance of rain throughout the day.
166.0,2010-06-16,1276626600.0,29.4,79.9,22.0,82.5,Partly cloudy throughout the day.
167.0,2010-06-17,1276713000.0,30.1,78.2,31.0,80.6,Partly cloudy throughout the day with rain in the morning and afternoon.
168.0,2010-06-18,1276799400.0,29.0,78.0,29.9,75.3,Partly cloudy throughout the day with afternoon rain.
169.0,2010-06-19,1276885800.0,31.4,76.6,23.4,91.1,Cloudy skies throughout the day with rain.
170.0,2010-06-20,1276972200.0,30.4,76.7,17.6,83.8,Partly cloudy throughout the day with rain.
171.0,2010-06-21,1277058600.0,29.4,76.4,14.0,82.0,Partly cloudy throughout the day with a chance of rain throughout the day.
172.0,2010-06-22,1277145000.0,30.4,76.9,20.5,79.9,Partly cloudy throughout the day with late afternoon rain.
173.0,2010-06-23,1277231400.0,30.1,77.6,31.3,83.5,Partly cloudy throughout the day with rain.
174.0,2010-06-24,1277317800.0,27.9,76.8,35.6,82.3,Partly cloudy throughout the day.
175.0,2010-06-25,1277404200.0,29.2,72.6,36.7,81.4,Partly cloudy throughout the day.
176.0,2010-06-26,1277490600.0,31.0,76.8,34.9,77.5,Partly cloudy throughout the day with afternoon rain.
177.0,2010-06-27,1277577000.0,32.0,73.3,28.8,83.3,Partly cloudy throughout the day.
178.0,2010-06-28,1277663400.0,33.1,73.1,26.3,71.5,Partly cloudy throughout the day.
179.0,2010-06-29,1277749800.0,30.7,74.3,27.7,69.6,Partly cloudy throughout the day.
180.0,2010-06-30,1277836200.0,29.2,75.5,31.7,82.7,Partly cloudy throughout the day.
181.0,2010-07-01,1277922600.0,27.7,77.9,28.8,90.2,Cloudy skies throughout the day with afternoon rain.
182.0,2010-07-02,1278009000.0,28.5,73.7,32.4,83.1,Partly cloudy throughout the day.
183.0,2010-07-03,1278095400.0,29.2,74.0,35.3,80.1,Partly cloudy throughout the day with afternoon rain.
184.0,2010-07-04,1278181800.0,30.4,75.3,25.6,83.4,Partly cloudy throughout the day.
185.0,2010-07-05,1278268200.0,26.2,77.1,30.2,88.9,Partly cloudy throughout the day with afternoon rain.
186.0,2010-07-06,1278354600.0,26.5,82.0,28.4,88.1,Partly cloudy throughout the day with afternoon rain.
187.0,2010-07-07,1278441000.0,28.2,81.1,22.3,83.7,Partly cloudy throughout the day with afternoon rain.
188.0,2010-07-08,1278527400.0,28.8,78.5,15.5,86.2,Partly cloudy throughout the day with a chance of rain throughout the day.
189.0,2010-07-09,1278613800.0,27.7,84.1,10.8,88.9,Partly cloudy throughout the day with morning rain.
190.0,2010-07-10,1278700200.0,30.3,81.7,18.4,83.5,Partly cloudy throughout the day with afternoon rain.
191.0,2010-07-11,1278786600.0,29.3,80.7,9.4,94.2,Cloudy skies throughout the day with rain.
192.0,2010-07-12,1278873000.0,27.8,82.1,14.8,93.6,Cloudy skies throughout the day with late afternoon rain.
193.0,2010-07-13,1278959400.0,29.1,77.6,24.1,89.1,Partly cloudy throughout the day with rain clearing later.
194.0,2010-07-14,1279045800.0,31.4,72.3,22.7,83.7,Partly cloudy throughout the day with rain.
195.0,2010-07-15,1279132200.0,29.6,76.9,25.9,76.8,Partly cloudy throughout the day with rain.
196.0,2010-07-16,1279218600.0,27.0,83.0,21.6,90.8,Cloudy skies throughout the day with late afternoon rain.
197.0,2010-07-17,1279305000.0,27.0,82.9,29.5,88.1,Partly cloudy throughout the day with rain.
198.0,2010-07-18,1279391400.0,30.0,78.4,27.4,84.5,Partly cloudy throughout the day with late afternoon rain.
199.0,2010-07-19,1279477800.0,28.9,80.1,28.4,86.0,Partly cloudy throughout the day with afternoon rain.
200.0,2010-07-20,1279564200.0,27.8,79.8,38.9,92.0,Cloudy skies throughout the day with late afternoon rain.
201.0,2010-07-21,1279650600.0,27.5,84.3,31.0,95.3,Cloudy skies throughout the day with rain.
202.0,2010-07-22,1279737000.0,29.2,82.8,28.1,84.4,Partly cloudy throughout the day with afternoon rain.
203.0,2010-07-23,1279823400.0,29.6,77.0,31.7,84.2,Partly cloudy throughout the day.
204.0,2010-07-24,1279909800.0,28.2,80.4,32.4,91.1,Cloudy skies throughout the day.
205.0,2010-07-25,1279996200.0,26.8,80.9,34.2,92.9,Cloudy skies throughout the day with early morning rain.
206.0,2010-07-26,1280082600.0,28.7,79.3,37.8,83.5,Partly cloudy throughout the day with afternoon rain.
207.0,2010-07-27,1280169000.0,29.5,81.2,33.5,78.4,Partly cloudy throughout the day with afternoon rain.
208.0,2010-07-28,1280255400.0,30.1,86.1,34.2,86.5,Partly cloudy throughout the day with rain.
209.0,2010-07-29,1280341800.0,27.7,86.0,34.9,85.8,Partly cloudy throughout the day with rain.
210.0,2010-07-30,1280428200.0,29.1,81.9,33.1,73.5,Partly cloudy throughout the day with afternoon rain.
211.0,2010-07-31,1280514600.0,29.2,79.3,31.3,67.9,Partly cloudy throughout the day with afternoon rain.
212.0,2010-08-01,1280601000.0,30.7,77.1,30.6,68.7,Partly cloudy throughout the day.
213.0,2010-08-02,1280687400.0,30.0,77.1,33.5,73.4,Partly cloudy throughout the day with afternoon rain.
214.0,2010-08-03,1280773800.0,29.2,80.6,33.8,80.0,Partly cloudy throughout the day with afternoon rain.
215.0,2010-08-04,1280860200.0,27.4,81.8,30.2,87.6,Partly cloudy throughout the day.
216.0,2010-08-05,1280946600.0,28.8,79.2,26.6,82.5,Partly cloudy throughout the day with rain.
217.0,2010-08-06,1281033000.0,31.2,76.1,32.4,87.8,Partly cloudy throughout the day with early morning rain.
218.0,2010-08-07,1281119400.0,30.9,78.1,25.2,72.8,Partly cloudy throughout the day with afternoon rain.
219.0,2010-08-08,1281205800.0,29.2,80.3,24.5,77.5,Partly cloudy throughout the day with late afternoon rain.
220.0,2010-08-09,1281292200.0,31.3,76.8,27.7,68.4,Partly cloudy throughout the day with late afternoon rain.
221.0,2010-08-10,1281378600.0,32.2,71.6,27.4,59.3,Partly cloudy throughout the day with late afternoon rain.
222.0,2010-08-11,1281465000.0,32.0,73.3,27.4,68.2,Partly cloudy throughout the day.
223.0,2010-08-12,1281551400.0,29.1,78.6,28.4,88.1,Partly cloudy throughout the day with rain.
224.0,2010-08-13,1281637800.0,31.0,76.3,24.1,90.5,Cloudy skies throughout the day with rain clearing later.
225.0,2010-08-14,1281724200.0,29.8,78.7,16.9,92.5,Cloudy skies throughout the day with rain.
226.0,2010-08-15,1281810600.0,27.1,85.1,16.6,93.4,Cloudy skies throughout the day with a chance of rain throughout the day.
227.0,2010-08-16,1281897000.0,27.9,83.5,23.0,90.9,Cloudy skies throughout the day with a chance of rain throughout the day.
228.0,2010-08-17,1281983400.0,29.5,82.0,22.3,88.0,Partly cloudy throughout the day with rain.
229.0,2010-08-18,1282069800.0,26.9,79.4,26.3,84.3,Partly cloudy throughout the day with rain.
230.0,2010-08-19,1282156200.0,29.2,76.1,23.4,84.1,Partly cloudy throughout the day with rain.
231.0,2010-08-20,1282242600.0,27.1,85.0,15.5,87.6,Partly cloudy throughout the day with a chance of rain throughout the day.
232.0,2010-08-21,1282329000.0,25.0,88.4,17.3,91.7,Cloudy skies throughout the day with rain.
233.0,2010-08-22,1282415400.0,26.1,85.1,18.4,90.5,Cloudy skies throughout the day with late afternoon rain.
234.0,2010-08-23,1282501800.0,26.9,86.0,19.4,89.8,Partly cloudy throughout the day with rain.
235.0,2010-08-24,1282588200.0,26.2,86.0,24.8,92.3,Cloudy skies throughout the day with rain.
236.0,2010-08-25,1282674600.0,25.0,89.8,24.8,94.0,Cloudy skies throughout the day with rain clearing later.
237.0,2010-08-26,1282761000.0,27.5,87.0,21.6,88.3,Partly cloudy throughout the day with rain.
238.0,2010-08-27,1282847400.0,28.2,83.4,24.5,90.6,Cloudy skies throughout the day with late afternoon rain.
239.0,2010-08-28,1282933800.0,28.9,83.5,20.2,77.8,Partly cloudy throughout the day with afternoon rain.
240.0,2010-08-29,1283020200.0,27.2,85.7,24.8,87.4,Partly cloudy throughout the day with rain.
241.0,2010-08-30,1283106600.0,25.9,88.6,29.5,92.4,Cloudy skies throughout the day with rain.
242.0,2010-08-31,1283193000.0,28.0,82.0,33.5,75.0,Partly cloudy throughout the day with early morning rain.
243.0,2010-09-01,1283279400.0,29.3,78.1,27.4,58.6,Partly cloudy throughout the day.
244.0,2010-09-02,1283365800.0,29.1,81.2,25.6,70.8,Partly cloudy throughout the day.
245.0,2010-09-03,1283452200.0,28.3,82.3,27.0,85.2,Partly cloudy throughout the day with late afternoon rain.
246.0,2010-09-04,1283538600.0,29.1,82.4,25.9,86.4,Partly cloudy throughout the day with late afternoon rain.
247.0,2010-09-05,1283625000.0,28.4,81.4,23.4,78.4,Partly cloudy throughout the day.
248.0,2010-09-06,1283711400.0,29.7,80.9,28.8,75.9,Partly cloudy throughout the day.
249.0,2010-09-07,1283797800.0,27.4,82.7,27.7,89.1,Partly cloudy throughout the day with afternoon rain.
250.0,2010-09-08,1283884200.0,28.9,83.0,29.2,81.7,Partly cloudy throughout the day with early morning rain.
251.0,2010-09-09,1283970600.0,28.3,84.8,22.3,83.2,Partly cloudy throughout the day with rain.
252.0,2010-09-10,1284057000.0,28.3,84.2,27.7,83.1,Partly cloudy throughout the day with late afternoon rain.
253.0,2010-09-11,1284143400.0,28.1,84.9,22.7,88.1,Partly cloudy throughout the day with rain.
254.0,2010-09-12,1284229800.0,27.9,83.4,18.4,84.3,Partly cloudy throughout the day with late afternoon rain.
255.0,2010-09-13,1284316200.0,28.6,82.4,20.9,88.4,Partly cloudy throughout the day with a chance of rain throughout the day.
256.0,2010-09-14,1284402600.0,28.5,82.7,22.3,90.8,Cloudy skies throughout the day with rain.
257.0,2010-09-15,1284489000.0,26.9,86.7,22.3,86.7,Partly cloudy throughout the day with rain.
258.0,2010-09-16,1284575400.0,28.5,82.6,25.2,89.7,Partly cloudy throughout the day with late afternoon rain.
259.0,2010-09-17,1284661800.0,27.2,83.3,24.1,82.2,Partly cloudy throughout the day with late afternoon rain.
260.0,2010-09-18,1284748200.0,27.4,83.2,22.0,82.4,Partly cloudy throughout the day with rain.
261.0,2010-09-19,1284834600.0,29.1,79.6,16.2,79.6,Partly cloudy throughout the day.
262.0,2010-09-20,1284921000.0,29.6,75.3,13.7,71.9,Partly cloudy throughout the day with rain.
263.0,2010-09-21,1285007400.0,29.4,79.8,7.6,76.5,Partly cloudy throughout the day with early morning rain.
264.0,2010-09-22,1285093800.0,28.1,81.7,7.9,80.3,Partly cloudy throughout the day with early morning rain.
265.0,2010-09-23,1285180200.0,31.2,80.1,8.6,77.3,Partly cloudy throughout the day with rain clearing later.
266.0,2010-09-24,1285266600.0,29.6,80.4,13.9,75.6,Partly cloudy throughout the day with late afternoon rain.
267.0,2010-09-25,1285353000.0,28.2,81.7,7.6,80.3,Partly cloudy throughout the day with a chance of rain throughout the day.
268.0,2010-09-26,1285439400.0,28.4,83.1,14.8,80.1,Partly cloudy throughout the day with rain.
269.0,2010-09-27,1285525800.0,28.2,85.6,16.2,78.5,Partly cloudy throughout the day with afternoon rain.
270.0,2010-09-28,1285612200.0,27.4,84.6,22.3,74.1,Partly cloudy throughout the day.
