bangalore,delhi,lucknow,chennai
0.8883858860491145,0.3097795089061308,0.5059167416290173,0.6897944282404245
10.996445774604236,10.863433032755092,10.879427636648312,10.916332648227248
10.993303800859152,10.860561446594472,10.881771333835552,10.9140638647251
10.990611656,10.866166954,10.885791198,10.92069146
