ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-20,3.090031964710089,2.859915299266737,5.339518289473431,3.090031964710089,3.090031964710089,0.97970213689599,0.97970213689599,0.97970213689599,-0.09256188005672158,-0.09256188005672158,-0.09256188005672158,1.0722640169527113,1.0722640169527113,1.0722640169527113,0.0,0.0,0.0,4.069734101606079
2023-02-21,3.089552269702136,2.809132877440657,5.432607584406008,3.089552269702136,3.089552269702136,1.1087641591311272,1.1087641591311272,1.1087641591311272,0.07003152033046275,0.07003152033046275,0.07003152033046275,1.0387326388006646,1.0387326388006646,1.0387326388006646,0.0,0.0,0.0,4.198316428833263
2023-02-22,3.089072574694183,3.0328895135783527,5.531347623080431,3.089072574694183,3.089072574694183,1.2119587231086248,1.2119587231086248,1.2119587231086248,0.2021430856574896,0.2021430856574896,0.2021430856574896,1.0098156374511353,1.0098156374511353,1.0098156374511353,0.0,0.0,0.0,4.301031297802808
2023-02-23,3.0885928796862308,2.8225913459252845,5.450248548710052,3.0885928796862308,3.0885928796862308,1.0323793527540208,1.0323793527540208,1.0323793527540208,0.04639055000010315,0.04639055000010315,0.04639055000010315,0.9859888027539178,0.9859888027539178,0.9859888027539178,0.0,0.0,0.0,4.120972232440252
2023-02-24,3.088113184678278,2.8653563688147723,5.406047386192589,3.088113184678278,3.088113184678278,1.0602725149713634,1.0602725149713634,1.0602725149713634,0.09269038013323454,0.09269038013323454,0.09269038013323454,0.9675821348381287,0.9675821348381287,0.9675821348381287,0.0,0.0,0.0,4.1483856996496415
2023-02-25,3.087633489670325,2.6521680336846076,5.104474290568056,3.087633489670325,3.087633489670325,0.8302620054774592,0.8302620054774592,0.8302620054774592,-0.12451311357469234,-0.12451311357469234,-0.12451311357469234,0.9547751190521516,0.9547751190521516,0.9547751190521516,0.0,0.0,0.0,3.9178954951477842
2023-02-26,3.087153794662372,2.67210522101881,5.190453648325496,3.087153794662372,3.087153794662372,0.7534154995148941,0.7534154995148941,0.7534154995148941,-0.1941805424891198,-0.1941805424891198,-0.1941805424891198,0.9475960420040139,0.9475960420040139,0.9475960420040139,0.0,0.0,0.0,3.840569294177266
2023-02-27,3.0866740996544193,2.765859675295467,5.209560905073121,3.0866740996544193,3.0866740996544193,0.8533634189381768,0.8533634189381768,0.8533634189381768,-0.09256188005686736,-0.09256188005686736,-0.09256188005686736,0.9459252989950442,0.9459252989950442,0.9459252989950442,0.0,0.0,0.0,3.940037518592596
2023-02-28,3.086194404646467,2.87771376072863,5.373374275455377,3.086194404646467,3.086194404646467,1.0195340575540148,1.0195340575540148,1.0195340575540148,0.07003152032989304,0.07003152032989304,0.07003152032989304,0.9495025372241218,0.9495025372241218,0.9495025372241218,0.0,0.0,0.0,4.1057284622004815
2023-03-01,3.085714709638514,2.9730700683698634,5.5498106961066345,3.085714709638514,3.085714709638514,1.1600804644491816,1.1600804644491816,1.1600804644491816,0.20214308565732636,0.20214308565732636,0.20214308565732636,0.9579373787918553,0.9579373787918553,0.9579373787918553,0.0,0.0,0.0,4.245795174087696
